image,label,hos_0,hos_1,hos_2
SOB_M_LC-14-12204-40-035,1,166067.53261754417,0.05968733550176733,0.8123110039592922
SOB_M_LC-14-13412-40-001,1,44416.00731900882,0.07961361867183851,0.6828678115669052
SOB_M_LC-14-13412-40-002,1,76086.75684467905,0.09263078164090466,0.7150713498804053
SOB_M_LC-14-13412-40-003,1,50877.699902861204,0.0926130254215464,0.7243204452560124
SOB_M_LC-14-13412-40-004,1,58990.291872147165,0.05872395081755197,0.7215210528490952
SOB_M_LC-14-13412-40-005,1,95942.45388218919,0.07151842008745922,0.7505585807325297
SOB_M_LC-14-13412-40-006,1,45841.15319985955,0.06338163467699201,0.7393039664934719
SOB_M_LC-14-13412-40-007,1,25663.329599414887,0.04849873747332158,0.6690961846083673
SOB_M_LC-14-13412-40-008,1,26865.33013918963,0.057194514922908585,0.7025769822769435
SOB_M_LC-14-13412-40-009,1,54809.389088336226,0.06369545939509534,0.7137626698317281
SOB_M_LC-14-13412-40-010,1,32162.74506606306,0.043023678959528265,0.7122160132272642
SOB_M_LC-14-13412-40-011,1,44123.377028972274,0.06517695059691661,0.7148935986788283
SOB_M_LC-14-13412-40-012,1,51415.87521248773,0.06396936285058148,0.7559594527839095
SOB_M_LC-14-13412-40-013,1,28339.596993983665,0.04882947107806155,0.7022739826249973
SOB_M_LC-14-13412-40-014,1,25033.181744569465,0.05542984157179977,0.7048310145403004
SOB_M_LC-14-13412-40-015,1,56575.853530887245,0.08040361819981728,0.7139609804050988
SOB_M_LC-14-13412-40-016,1,27189.93220387779,0.06209807147920609,0.704492030204939
SOB_M_LC-14-13412-40-017,1,37154.11996815429,0.05614789125888184,0.7379640564570522
SOB_M_LC-14-13412-40-018,1,52117.321536723604,0.05820808549008407,0.7069312602254926
SOB_M_LC-14-13412-40-019,1,36662.28646911539,0.08492672820921497,0.6936915918694814
SOB_M_LC-14-13412-40-020,1,30584.894302778197,0.07016152874413126,0.6846283803811022
SOB_M_LC-14-13412-40-021,1,32387.312948509723,0.0966582279329442,0.6503585448023377
SOB_M_LC-14-13412-40-022,1,28032.747616153367,0.050316870535811846,0.7161138974075337
SOB_M_LC-14-13412-40-023,1,23201.978963385587,0.06364041024262039,0.649232252308194
SOB_M_LC-14-13412-40-024,1,2509.8105203673513,0.034454687958153395,0.4070682290292808
SOB_M_LC-14-13412-40-025,1,33936.54108314988,0.05002203006299419,0.7067558766371214
SOB_M_LC-14-13412-40-026,1,36619.30089167376,0.08043627673464887,0.6497742989652828
SOB_M_LC-14-13412-40-027,1,70880.71596871378,0.08835231247978538,0.6999096102191367
SOB_M_LC-14-13412-40-028,1,59875.66365284782,0.09071836232202163,0.7160463259641449
SOB_M_LC-14-13412-40-029,1,31817.59904721784,0.0778184653974526,0.6380959531857006
SOB_M_LC-14-13412-40-030,1,25671.719914244666,0.06890072503000576,0.598940315198523
SOB_M_LC-14-13412-40-031,1,50714.248891485404,0.08146081283709743,0.7057922197283385
SOB_M_LC-14-13412-40-032,1,32827.23386634399,0.042274231583424464,0.7061898334802623
SOB_M_LC-14-15570-40-001,1,94153.39570974701,0.06535904640118367,0.808819513139219
SOB_M_LC-14-15570-40-002,1,75699.08070369974,0.058066601581840974,0.8054686463587747
SOB_M_LC-14-15570-40-003,1,100452.03094171712,0.06398316830581423,0.7835300651426786
SOB_M_LC-14-15570-40-004,1,130698.88230966326,0.09661223671966888,0.771775515295542
SOB_M_LC-14-15570-40-005,1,178756.93685670462,0.06991204243182182,0.8018871905583098
SOB_M_LC-14-15570-40-006,1,118357.37971421055,0.06525878354931974,0.8054752155152259
SOB_M_LC-14-15570-40-007,1,139115.42194023132,0.06686320074444589,0.8135597451604867
SOB_M_LC-14-15570-40-008,1,165548.56060790987,0.0687254655424894,0.8094618902902738
SOB_M_LC-14-15570-40-009,1,142748.42008919505,0.07389330234904175,0.8085699134232928
SOB_M_LC-14-15570-40-010,1,177399.05275885868,0.06673937236112368,0.8085946904194348
SOB_M_LC-14-15570-40-011,1,189114.11994479428,0.07018490952996888,0.788224877083848
SOB_M_LC-14-15570-40-012,1,138527.7985993287,0.07119400987031682,0.7476247614678166
SOB_M_LC-14-15570-40-013,1,116455.4563686769,0.07330479743304406,0.7286680836595445
SOB_M_LC-14-15570-40-014,1,139377.9718321423,0.07973890088914183,0.7233607666479954
SOB_M_LC-14-15570-40-015,1,115773.14341244401,0.09243487745569653,0.7162085173889845
SOB_M_LC-14-15570-40-016,1,106591.59971257675,0.0864106445986762,0.7386007814778655
SOB_M_LC-14-15570-40-017,1,135059.44360076942,0.08414706367320145,0.7698570676884157
SOB_M_LC-14-15570-40-018,1,113513.87952682718,0.07577721357313168,0.7505470602753422
SOB_M_LC-14-15570-40-019,1,126821.63318175879,0.09496817539414386,0.7467449420982826
SOB_M_LC-14-15570-40-020,1,101106.94962351029,0.0738256298283961,0.762065054528861
SOB_M_LC-14-15570-40-021,1,114508.48426174627,0.07753814471002461,0.7841507841267001
SOB_M_LC-14-15570-40-022,1,128071.68350306324,0.07400160711558942,0.8119844065362
SOB_M_LC-14-15570-40-023,1,151688.28361213062,0.07219094254359078,0.8196727961239371
SOB_M_LC-14-15570-40-024,1,181089.74072615334,0.08060541008619372,0.813064442368276
SOB_M_LC-14-15570-40-025,1,164050.8060699394,0.07233475462218346,0.8129401596987694
SOB_M_LC-14-15570-40-026,1,119629.37650105132,0.09354185863342496,0.7626313457661775
SOB_M_LC-14-15570-40-027,1,166030.2216030222,0.08069458293644433,0.7912505976852798
SOB_M_LC-14-15570-40-028,1,216860.54209166716,0.07589305055382713,0.8053872022144926
SOB_M_LC-14-15570-40-029,1,310921.27906339464,0.09801339485285358,0.8057853632170415
SOB_M_LC-14-15570-40-030,1,348479.24551786145,0.108525688856892,0.8106298606679536
SOB_M_LC-14-15570-40-031,1,279020.3765458186,0.10509040409357312,0.756513501506606
SOB_M_LC-14-15570-40-032,1,233621.15856952293,0.09010505227214079,0.7317152587370691
SOB_M_LC-14-15570-40-033,1,217240.88876886514,0.08494415223549508,0.7125661594125658
SOB_M_LC-14-15570-40-034,1,258915.38462377957,0.08876972199683546,0.7313381865257331
SOB_M_LC-14-15570-40-035,1,215860.7149659843,0.08216077155807747,0.7724882577537023
SOB_M_LC-14-15570-40-036,1,115333.5496147525,0.0767580456813542,0.7268855957621405
SOB_M_LC-14-15570-40-037,1,136573.16521844402,0.08736590611348607,0.7178096880907966
SOB_M_LC-14-15570-40-038,1,156380.55312511986,0.09468171021480062,0.7324212020984369
SOB_M_LC-14-15570-40-039,1,189459.59751278436,0.08324990007889746,0.816273523791135
SOB_M_LC-14-15570-40-040,1,144969.31146177606,0.07480323049860728,0.822007199674203
SOB_M_LC-14-15570-40-041,1,186922.1617290554,0.06958324826566697,0.8411371281707806
SOB_M_LC-14-15570-40-042,1,161144.15986577078,0.06591486775635962,0.8241312522193648
SOB_M_LC-14-15570-40-043,1,152407.77500728035,0.07051446489881534,0.825344991303096
SOB_M_LC-14-15570-40-044,1,150481.60590592015,0.06593841224513955,0.8186586322545698
SOB_M_LC-14-15570-40-045,1,131977.01461176988,0.08926262051136746,0.8072473889248508
SOB_M_LC-14-15570-40-046,1,218949.6325236866,0.06854396116863577,0.8219775124853214
SOB_M_LC-14-15570-40-047,1,187087.20228290875,0.06824601400650142,0.8128113737911092
SOB_M_LC-14-15570-40-048,1,186394.03863835274,0.07807818981897649,0.7485617419404943
SOB_M_LC-14-15570-40-049,1,66059.56846310514,0.06975951225315624,0.7174926193165803
SOB_M_LC-14-15570-40-050,1,77305.62366038677,0.053588472033247445,0.7403011134914242
SOB_M_LC-14-15570-40-051,1,20495.25430842421,0.050383307406216445,0.5150901076831291
SOB_M_LC-14-15570C-40-001,1,347718.3335743563,0.09920697371057786,0.8552886555063071
SOB_M_LC-14-15570C-40-002,1,309414.72446622676,0.0998743032994931,0.8500613196657102
SOB_M_LC-14-15570C-40-003,1,264116.2346338385,0.09812036717635406,0.8420683582617132
SOB_M_LC-14-15570C-40-004,1,275542.5573009314,0.10015308836300892,0.8376242685066143
SOB_M_LC-14-15570C-40-005,1,601709.3799675192,0.11441284160861738,0.8297362085513
SOB_M_LC-14-15570C-40-006,1,518008.8615028352,0.10463273820633265,0.8420160344761661
SOB_M_LC-14-15570C-40-007,1,171959.7152238271,0.08987989793791125,0.8189402847385878
SOB_M_LC-14-15570C-40-008,1,353729.82422097295,0.10042330220269123,0.8407596954322667
SOB_M_LC-14-15570C-40-009,1,146270.44700779757,0.0851653002273593,0.8284393823318456
SOB_M_LC-14-15570C-40-010,1,222740.4889736954,0.08721219571476084,0.8307453381048128
SOB_M_LC-14-15570C-40-011,1,616722.9674367585,0.11854676115217283,0.8401531695542707
SOB_M_LC-14-15570C-40-012,1,677434.4618717033,0.10776564248840328,0.8546006021013384
SOB_M_LC-14-15570C-40-013,1,698891.5765519373,0.1036679779494371,0.850877058774941
SOB_M_LC-14-15570C-40-014,1,631070.1426070661,0.11105754007122351,0.8099607769662872
SOB_M_LC-14-15570C-40-015,1,617227.2144221934,0.1069451369738031,0.8175365165273315
SOB_M_LC-14-15570C-40-016,1,550705.544227167,0.12352000527857862,0.8174873915504457
SOB_M_LC-14-15570C-40-017,1,338863.013282447,0.10175605448809824,0.8353935580169666
SOB_M_LC-14-15570C-40-018,1,371110.37729240494,0.10773767695536982,0.8520851760515101
SOB_M_LC-14-15570C-40-019,1,368776.2360992671,0.10369513178472947,0.8493752910845791
SOB_M_LC-14-15570C-40-020,1,374998.6886435485,0.13370517026569487,0.7763218564210578
SOB_M_LC-14-15570C-40-021,1,232024.75728124,0.07269261522615583,0.7888968233815726
SOB_M_LC-14-15570C-40-022,1,399459.0892391869,0.12743674545812322,0.805032746943423
SOB_M_LC-14-15570C-40-023,1,502847.4021183516,0.15094118720636238,0.7973160252558437
SOB_M_LC-14-15570C-40-024,1,431158.8025729194,0.11909656860180028,0.8331325213065336
SOB_M_LC-14-15570C-40-025,1,493625.45891139045,0.13089057105839233,0.831891041047929
SOB_M_LC-14-15570C-40-026,1,737678.7247760461,0.15192938609586162,0.8015395251176373
SOB_M_LC-14-15570C-40-027,1,541229.9376927918,0.11398020000128116,0.8164781746245897
SOB_M_LC-14-15570C-40-028,1,283705.75391488266,0.11886250215744971,0.7478988368339056
SOB_M_LC-14-15570C-40-029,1,857889.723990072,0.1326003433004639,0.8690453368915196
SOB_M_LC-14-15570C-40-030,1,530938.5411881894,0.12538097206651821,0.8265701459626013
SOB_M_LC-14-15570C-40-031,1,421205.49897097645,0.08575709972022466,0.8422894886257473
SOB_M_LC-14-16196-40-001,1,226509.27710043578,0.07974842840993017,0.7984476420385624
SOB_M_LC-14-16196-40-002,1,255966.3842699683,0.07834965320582936,0.8019085684430974
SOB_M_LC-14-16196-40-003,1,373386.97617420775,0.07793897859836729,0.8310201289645719
SOB_M_LC-14-16196-40-004,1,249192.03087417307,0.12740040618414114,0.7552978916827228
SOB_M_LC-14-16196-40-005,1,493648.40218478994,0.0911512012545023,0.8313825396093094
SOB_M_LC-14-16196-40-006,1,398991.7428409752,0.12137415109468636,0.805486543409621
SOB_M_LC-14-16196-40-007,1,487362.610694824,0.08791401773982928,0.8424345239456568
SOB_M_LC-14-16196-40-008,1,325527.87428965594,0.07649200676179968,0.8211899829850281
SOB_M_LC-14-16196-40-009,1,165838.2264330921,0.07794445418905416,0.77588223322966
SOB_M_LC-14-16196-40-010,1,77861.05578254812,0.07196396578927293,0.7460724963098502
SOB_M_LC-14-16196-40-011,1,142877.0862691019,0.08907991073227027,0.7808000050254644
SOB_M_LC-14-16196-40-012,1,125639.78670092019,0.0853091578192758,0.7693956708466785
SOB_M_LC-14-16196-40-013,1,110888.46530869548,0.07369659056763195,0.7750032228330256
SOB_M_LC-14-16196-40-014,1,231256.27632501876,0.10404845097329207,0.7662887729633671
SOB_M_LC-14-16196-40-015,1,196751.83226182425,0.09287672226054947,0.7877183833801106
SOB_M_LC-14-16196-40-016,1,75459.62744321341,0.059199619554390084,0.754853881882096
SOB_M_LC-14-16196-40-017,1,176357.36691913218,0.10471255427901877,0.7610948244865269
SOB_M_LC-14-16196-40-018,1,97608.00290836503,0.09559735687976126,0.7469508208210225
SOB_M_LC-14-16196-40-019,1,184624.02830603908,0.06122213481887221,0.762690542906512
SOB_M_LC-14-16196-40-020,1,289678.0361229746,0.06815348319448544,0.8020736604990126
SOB_M_LC-14-16196-40-021,1,160721.21726124844,0.09231433342065744,0.7579580626740038
SOB_M_LC-14-16196-40-022,1,278501.28057693207,0.07323912055205341,0.802929010307039
SOB_M_MC-14-10147-40-001,1,291891.30472097395,0.08570153535112325,0.710044988091542
SOB_M_MC-14-10147-40-002,1,77162.86820573914,0.10163930890439461,0.5998979002674306
SOB_M_MC-14-10147-40-003,1,497698.66112238594,0.10315225896369584,0.7138589287425143
SOB_M_MC-14-10147-40-004,1,462430.9891742439,0.10830117633286342,0.7358616366129604
SOB_M_MC-14-10147-40-005,1,230359.46694472566,0.09895064434804779,0.713006256277932
SOB_M_MC-14-10147-40-006,1,662488.2797028361,0.10318714677825198,0.8061746181370121
SOB_M_MC-14-10147-40-007,1,385023.7538631827,0.1139259963385053,0.7116118089611218
SOB_M_MC-14-10147-40-008,1,247856.2102814233,0.09450119370725324,0.7035899188566628
SOB_M_MC-14-10147-40-009,1,694470.444113598,0.09072177046131404,0.7667019230511564
SOB_M_MC-14-10147-40-010,1,9717320.836443229,0.10789027736269513,0.7642533434309482
SOB_M_MC-14-10147-40-011,1,14326231.994026354,0.11005607442433263,0.7558537121213611
SOB_M_MC-14-10147-40-012,1,9724321.786169881,0.11115088591150825,0.7194698721479453
SOB_M_MC-14-10147-40-013,1,1031087.8599389436,0.0920844032039048,0.7591537513129658
SOB_M_MC-14-10147-40-014,1,2248419.2598132137,0.12027085804403555,0.8337962721434207
SOB_M_MC-14-10147-40-015,1,6780572.589188989,0.13087022765326733,0.762401456689533
SOB_M_MC-14-12773-40-001,1,55687.700104643154,0.11166667792790279,0.563245207038137
SOB_M_MC-14-12773-40-002,1,45209.34535564974,0.10072535513585774,0.5220696667252865
SOB_M_MC-14-12773-40-003,1,131502.47274130004,0.10330682905702956,0.6934423355763493
SOB_M_MC-14-12773-40-004,1,152643.78627707664,0.09092373846002882,0.7826062197077914
SOB_M_MC-14-12773-40-005,1,191396.24125336407,0.0836058265314385,0.8156583208418436
SOB_M_MC-14-12773-40-006,1,126651.63306597382,0.0992630571149662,0.7642918216516651
SOB_M_MC-14-12773-40-007,1,181871.53940295833,0.0932419249199131,0.799829662128968
SOB_M_MC-14-12773-40-008,1,137829.59560938214,0.09582167406111627,0.7548178058467349
SOB_M_MC-14-12773-40-009,1,208065.94154589463,0.09425433480191824,0.7765657334526851
SOB_M_MC-14-12773-40-010,1,118057.32373689313,0.09760312064428948,0.7382720929748076
SOB_M_MC-14-12773-40-011,1,157161.34398899332,0.13029354661398587,0.6396099544517115
SOB_M_MC-14-12773-40-012,1,205073.8639255608,0.11841909683077635,0.7326812233142219
SOB_M_MC-14-12773-40-013,1,94572.0255257645,0.09916485045573882,0.7085592835490624
SOB_M_MC-14-12773-40-014,1,42284.454532196774,0.08356721268106805,0.6338478285645113
SOB_M_MC-14-12773-40-015,1,78308.50574592689,0.09051249431267795,0.7090852073296651
SOB_M_MC-14-12773-40-016,1,27217.658112003504,0.07299864951659057,0.5985388999259091
SOB_M_MC-14-12773-40-017,1,30708.651897695097,0.07936281460611276,0.6327861550753249
SOB_M_MC-14-12773-40-018,1,61942.20422869346,0.10575584584087369,0.6470592625359799
SOB_M_MC-14-12773-40-019,1,43310.1218137893,0.11375105006579615,0.6418891851388518
SOB_M_MC-14-12773-40-020,1,36688.20428782284,0.09551799845496511,0.5943699151115532
SOB_M_MC-14-12773-40-021,1,52680.98070746774,0.10000760571871199,0.6570572945165561
SOB_M_MC-14-12773-40-022,1,54276.94704346753,0.10118624319749699,0.6883034899120966
SOB_M_MC-14-12773-40-023,1,48520.21948746744,0.096198557247898,0.6885876832856723
SOB_M_MC-14-12773-40-024,1,205723.6950167438,0.0784434739234476,0.8329034232980113
SOB_M_MC-14-12773-40-025,1,161753.62227609952,0.09564057325353917,0.737642514163702
SOB_M_MC-14-12773-40-026,1,146798.23646660222,0.07055837701651387,0.8054392425771131
SOB_M_MC-14-13413-40-001,1,331384.67774206796,0.09647063687404803,0.844727133181163
SOB_M_MC-14-13413-40-002,1,389305.63259547774,0.09725747521711384,0.8536654155998646
SOB_M_MC-14-13413-40-003,1,317777.0097515926,0.07833113661876971,0.8637895258918958
SOB_M_MC-14-13413-40-004,1,455609.79470165476,0.0907078628324277,0.8596024555241285
SOB_M_MC-14-13413-40-005,1,444990.3825973934,0.09516269357539629,0.8520498863165459
SOB_M_MC-14-13413-40-006,1,388403.79102971515,0.11614557543405239,0.831916332542577
SOB_M_MC-14-13413-40-007,1,888715.4523127219,0.11381290667457589,0.8304020510107576
SOB_M_MC-14-13413-40-008,1,391310.78096235386,0.08881775755551809,0.8464076121573267
SOB_M_MC-14-13413-40-009,1,473750.17636215914,0.09422193001845214,0.8523132472276814
SOB_M_MC-14-13413-40-010,1,459040.5771789669,0.10686777587731226,0.8118112471514534
SOB_M_MC-14-13413-40-011,1,408951.5474876172,0.09457016394908346,0.8499388332983343
SOB_M_MC-14-13413-40-012,1,451745.10102083423,0.09687035193976437,0.8575615470556679
SOB_M_MC-14-13413-40-013,1,467650.44178284897,0.08876243256959832,0.8539503391364502
SOB_M_MC-14-13413-40-014,1,263323.3793015448,0.07373013571017563,0.860433751727876
SOB_M_MC-14-13413-40-015,1,261603.39549454878,0.07220540961936567,0.8686549258679888
SOB_M_MC-14-13413-40-016,1,232128.06566087555,0.0701153420397123,0.8505872339590771
SOB_M_MC-14-13413-40-017,1,314073.82898940844,0.07868370057211499,0.8540701194661948
SOB_M_MC-14-13413-40-018,1,322915.46051598235,0.07303082255271895,0.8544579370292364
SOB_M_MC-14-13413-40-019,1,472181.9361021775,0.08082231167730117,0.8569027577550067
SOB_M_MC-14-13413-40-020,1,220774.5430217789,0.07284025823048675,0.8242497655115746
SOB_M_MC-14-13413-40-021,1,192536.49132309208,0.05820590501822373,0.841953219928311
SOB_M_MC-14-13413-40-022,1,217600.4695704153,0.06471449563497449,0.8359954377513164
SOB_M_MC-14-13413-40-023,1,179654.1185789809,0.07987938035514572,0.831059276243704
SOB_M_MC-14-13413-40-024,1,206731.82538983686,0.06246578527437787,0.8350182895995059
SOB_M_MC-14-13413-40-025,1,205395.22706770402,0.08384564875921749,0.8381560934153913
SOB_M_MC-14-13413-40-026,1,210990.37738785238,0.11064209742332227,0.7946032954668149
SOB_M_MC-14-13413-40-027,1,189555.50447134874,0.10084419851731084,0.7905957246226025
SOB_M_MC-14-13413-40-028,1,241113.8587060845,0.06288051211294113,0.8358308417219905
SOB_M_MC-14-13413-40-029,1,274470.1174178505,0.07464831799713402,0.8345207310889884
SOB_M_MC-14-13418DE-40-001,1,998071.2266510586,0.1081284486551234,0.8138508863517131
SOB_M_MC-14-13418DE-40-002,1,598841.3792620276,0.10272906662367146,0.7840857745627442
SOB_M_MC-14-13418DE-40-003,1,481023.2065510265,0.08396599525422196,0.7756092380345538
SOB_M_MC-14-13418DE-40-004,1,989275.4575467878,0.09668856724242966,0.8241994458979378
SOB_M_MC-14-13418DE-40-005,1,308056.4147419031,0.08013050957212157,0.7530450890482698
SOB_M_MC-14-13418DE-40-006,1,539389.8264036005,0.07628476600600055,0.8247189359419882
SOB_M_MC-14-13418DE-40-007,1,611235.8633459695,0.07414948663424145,0.8368201434779023
SOB_M_MC-14-13418DE-40-008,1,556042.7481369561,0.0832990984733289,0.8221603186846402
SOB_M_MC-14-13418DE-40-009,1,835522.3426702735,0.11776647837239856,0.777327664437262
SOB_M_MC-14-13418DE-40-010,1,147036.99661959586,0.0791926960554849,0.7215183543555395
SOB_M_MC-14-13418DE-40-011,1,1142234.6105765714,0.08384169845877941,0.8586688022274123
SOB_M_MC-14-13418DE-40-012,1,1050093.6467093057,0.08965430369435368,0.8618815337099245
SOB_M_MC-14-13418DE-40-013,1,8680713.755517518,0.113519983181552,0.8155311729070505
SOB_M_MC-14-13418DE-40-014,1,19708503.586818397,0.11195098024589323,0.8022656265385253
SOB_M_MC-14-13418DE-40-015,1,13549765.834045228,0.10266059371563693,0.8363725917645876
SOB_M_MC-14-16456-40-001,1,259299.5659913481,0.1687543984264008,0.7686247798945868
SOB_M_MC-14-16456-40-002,1,283498.96308130457,0.11288378147259746,0.7954819677445818
SOB_M_MC-14-16456-40-003,1,314577.63976592245,0.1070399259754648,0.8073693715508553
SOB_M_MC-14-16456-40-004,1,206281.3358786976,0.1236099547413436,0.8077887365913141
SOB_M_MC-14-16456-40-005,1,485976.4916363889,0.16702460424646678,0.8033771619917963
SOB_M_MC-14-16456-40-006,1,237753.0474042632,0.1596042937254001,0.7869692214688171
SOB_M_MC-14-16456-40-007,1,108944.05900600566,0.17553661092760806,0.7498275170358536
SOB_M_MC-14-16456-40-008,1,411995.19967231166,0.20030951166463837,0.7367719774450687
SOB_M_MC-14-16456-40-009,1,160081.16851499525,0.15442538707628228,0.7569701890525435
SOB_M_MC-14-16456-40-010,1,522612.8786245649,0.16299835934554086,0.807094527457097
SOB_M_MC-14-16456-40-011,1,219276.66939966034,0.15150170172777672,0.7804940761628072
SOB_M_MC-14-16456-40-012,1,131355.28850901936,0.10333806406344719,0.7599860615196629
SOB_M_MC-14-16456-40-013,1,324163.23147858464,0.17336089342424313,0.7729011146762733
SOB_M_MC-14-16456-40-014,1,377468.08326693985,0.15830587731215884,0.7941370589007596
SOB_M_MC-14-16456-40-030,1,185635.3935776428,0.0943172910128287,0.7794276766217029
SOB_M_MC-14-16456-40-048,1,290886.06379015616,0.08718376441373075,0.8145460859109462
SOB_M_MC-14-16456-40-049,1,201351.6370853379,0.08482224585843032,0.7877136002984904
SOB_M_MC-14-16456-40-050,1,169296.10521613865,0.10039329452570715,0.7488213819749276
SOB_M_MC-14-16456-40-051,1,266771.09214042034,0.09698903876220114,0.7840174924688501
SOB_M_MC-14-16456-40-052,1,279245.7907679384,0.08889297287322238,0.7975556116743608
SOB_M_MC-14-16456-40-053,1,282618.2654537262,0.08492436037159791,0.7920910601490859
SOB_M_MC-14-16456-40-054,1,146401.55524539968,0.07887762307468518,0.7842933489234969
SOB_M_MC-14-16456-40-055,1,187844.05356226966,0.08592033851357901,0.7918382282825266
SOB_M_MC-14-16456-40-056,1,69251.20772181817,0.09322086624841726,0.6543085384327633
SOB_M_MC-14-16456-40-057,1,106005.35444379364,0.09254997716191368,0.7228788262454569
SOB_M_MC-14-16456-40-058,1,140484.0335711776,0.1021356721474859,0.7192838592244553
SOB_M_MC-14-16456-40-059,1,212750.92772751322,0.07535906154616781,0.772240715885499
SOB_M_MC-14-16456-40-060,1,124918.69339878108,0.08432909341079407,0.7659925481539184
SOB_M_MC-14-16456-40-062,1,152206.8127507017,0.07803161790624848,0.7938634522511859
SOB_M_MC-14-16456-40-064,1,222101.97206254047,0.11052294996726919,0.7673412060710266
SOB_M_MC-14-16456-40-065,1,288339.6773841041,0.1129017531573995,0.7749040426679639
SOB_M_MC-14-16456-40-066,1,342229.8054359677,0.11089540158163713,0.8078827529616359
SOB_M_MC-14-16456-40-067,1,288082.0920765345,0.11849673494059616,0.7644482705280771
SOB_M_MC-14-16456-40-068,1,214940.14340313873,0.1171281306922135,0.7706680851137376
SOB_M_MC-14-16456-40-069,1,256858.4804380383,0.11522059897256279,0.7771180638476399
SOB_M_MC-14-16456-40-070,1,261132.62946922,0.11975452408675502,0.7519049668523184
SOB_M_MC-14-16456-40-071,1,352062.57620446035,0.11583105509691477,0.7700024960918674
SOB_M_MC-14-16456-40-072,1,227260.7108922203,0.10446619246899608,0.7719756548467294
SOB_M_MC-14-16456-40-073,1,203394.4802364539,0.11283284392223437,0.7620954519497626
SOB_M_MC-14-16456-40-074,1,185805.72260037297,0.08943390551561797,0.7933085078759798
SOB_M_MC-14-16456-40-075,1,257424.43061426133,0.09258375600574023,0.8060270274726969
SOB_M_MC-14-16456-40-076,1,241912.52472709553,0.09467584712749422,0.8031757506842242
SOB_M_MC-14-16456-40-077,1,250843.30716979326,0.10462073589625237,0.7977173169680047
SOB_M_MC-14-16456-40-078,1,238615.44766338106,0.09925792227999376,0.8002332671656976
SOB_M_MC-14-16456-40-079,1,178453.95673887103,0.08925796317307859,0.7855115596580848
SOB_M_MC-14-16456-40-080,1,136310.8117289237,0.11511071107624853,0.747524322796068
SOB_M_MC-14-18842-40-001,1,133779.90464822185,0.10826158192736754,0.766323844694435
SOB_M_MC-14-18842-40-002,1,253645.86652510596,0.10801608407538567,0.7681778850212155
SOB_M_MC-14-18842-40-003,1,219509.88440399355,0.10925787015762764,0.780356255603741
SOB_M_MC-14-18842-40-004,1,252436.7396274982,0.09978283873995834,0.8010803813590126
SOB_M_MC-14-18842-40-005,1,259343.71785756992,0.10105907333452213,0.8177880020754914
SOB_M_MC-14-18842-40-006,1,199702.8076800788,0.11016862227371547,0.7147947593556189
SOB_M_MC-14-18842-40-007,1,216027.83563958938,0.13799226378833973,0.7946083832150549
SOB_M_MC-14-18842-40-008,1,286926.8134316565,0.12194610779957622,0.7989372942560452
SOB_M_MC-14-18842-40-009,1,335362.82065839076,0.119498381886693,0.8279877083170396
SOB_M_MC-14-18842-40-010,1,199981.43108417612,0.11844615865295481,0.7589165846994476
SOB_M_MC-14-18842-40-011,1,185296.16242791407,0.11528937187741552,0.7472737410407234
SOB_M_MC-14-18842-40-012,1,192150.51156564656,0.11697728111531033,0.7699932599192254
SOB_M_MC-14-18842-40-013,1,185667.58813921944,0.12839593470986757,0.7576849969586611
SOB_M_MC-14-18842-40-014,1,172812.68068171624,0.11228131045098919,0.7899206700103965
SOB_M_MC-14-18842-40-015,1,223712.32734753215,0.10637505272864946,0.8125933097670396
SOB_M_MC-14-18842D-40-001,1,89446194.73785774,0.18667888908772548,0.8397488903691951
SOB_M_MC-14-18842D-40-002,1,388319597.9407795,0.1549972618426303,0.6787992723910456
SOB_M_MC-14-18842D-40-003,1,337577580.4216024,0.16577163576413528,0.7538778039914056
SOB_M_MC-14-18842D-40-004,1,104415784.7529308,0.16819404616109535,0.7843092267863788
SOB_M_MC-14-18842D-40-005,1,118930744.08886601,0.15572434786731268,0.7472920323763695
SOB_M_MC-14-18842D-40-006,1,142872588.43063778,0.15691681459359003,0.7653834228324208
SOB_M_MC-14-18842D-40-007,1,136932532.54570717,0.16167534392023472,0.7745301281757601
SOB_M_MC-14-18842D-40-008,1,210600041.09215567,0.10717357769943012,0.7489485043732214
SOB_M_MC-14-18842D-40-009,1,3223095.2330922335,0.19188379784741977,0.7104899569923869
SOB_M_MC-14-18842D-40-010,1,3669532.99395642,0.1851753673053176,0.7750331158922029
SOB_M_MC-14-18842D-40-011,1,2354890.169256311,0.1542555803080456,0.8247539058747976
SOB_M_MC-14-18842D-40-012,1,2116448.1605302864,0.1268514632491539,0.7499934326985979
SOB_M_MC-14-18842D-40-013,1,3899107.151896102,0.18214264852324474,0.7672373937094886
SOB_M_MC-14-18842D-40-014,1,3657735.6876805313,0.17206132048286266,0.8130812247748952
SOB_M_MC-14-18842D-40-015,1,1718793.142980108,0.1240570123791959,0.7632062898414169
SOB_M_MC-14-18842D-40-016,1,1699380.5665121586,0.17662504075568725,0.7650116025979071
SOB_M_MC-14-19979-40-001,1,340058.986982049,0.1043251495955516,0.8183432277258044
SOB_M_MC-14-19979-40-002,1,448107.5515048021,0.09703523514984619,0.8430094248900788
SOB_M_MC-14-19979-40-003,1,561496.0737771093,0.10159737295814737,0.852454058443584
SOB_M_MC-14-19979-40-004,1,561245.1614002121,0.10041495884364568,0.8706963746160689
