image,glcm
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.1835887  0.23806065 0.11546257 0.18995425 0.87677702 0.84024403
  0.92250769 0.87252607 0.50864938 0.48589956 0.54072565 0.50641222
  0.90895918 0.88341084 0.94229131 0.90628685]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19264678 0.22561902 0.11366488 0.21682781 0.79959304 0.76529293
  0.88180563 0.77443826 0.54469847 0.52962479 0.58464438 0.53347957
  0.90382732 0.8877074  0.94316756 0.89200113]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20585871 0.25203981 0.11786889 0.21729629 0.74440785 0.68694344
  0.85363804 0.73009525 0.55066193 0.52963107 0.59620992 0.54566129
  0.89718367 0.87482526 0.94109568 0.89171784]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.22833281 0.28283105 0.12822516 0.23704507 0.76817138 0.71258844
  0.86971832 0.75911327 0.51389738 0.49125463 0.56356574 0.51067409
  0.88639498 0.86092377 0.93591377 0.88251883]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20098587 0.2389033  0.10810556 0.21417095 0.79731188 0.75902937
  0.89093078 0.78397437 0.52946068 0.51245448 0.57658942 0.52354877
  0.89999686 0.88190288 0.94595475 0.89372196]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20918995 0.25241397 0.12434744 0.22722885 0.781346   0.7359422
  0.87012518 0.76228593 0.55209681 0.53276028 0.59416741 0.54424888
  0.89557834 0.8744948  0.93783381 0.88680816]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20768603 0.25918974 0.12665336 0.22233332 0.76636938 0.70849583
  0.85751804 0.74994555 0.52667589 0.50299249 0.56850168 0.51993847
  0.89636044 0.87135217 0.93669214 0.88930875]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20213187 0.24500935 0.10833459 0.20847993 0.84834875 0.81615616
  0.91871138 0.84356581 0.49427693 0.47596699 0.5404543  0.49214047
  0.89930706 0.87908378 0.94584776 0.89660142]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.17253061 0.21697873 0.11479432 0.19471773 0.85720915 0.82047405
  0.90501375 0.83889226 0.55537499 0.5353389  0.5823642  0.54538688
  0.91397959 0.8922992  0.94261037 0.90324482]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.217573   0.26963166 0.11927754 0.21975821 0.75942718 0.70189847
  0.86814155 0.75703795 0.52266247 0.49942628 0.57274484 0.52190346
  0.89147724 0.86636514 0.94037252 0.89058875]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18349451 0.2101558  0.09557513 0.19868886 0.80048336 0.77141164
  0.89598141 0.78388442 0.54333289 0.53038508 0.59030357 0.53613913
  0.90836954 0.89535978 0.95221996 0.9009876 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19248352 0.21938091 0.09930226 0.20931315 0.82991458 0.8062037
  0.91238907 0.81509733 0.5353066  0.52300767 0.58208598 0.52756065
  0.90395793 0.89089814 0.95035263 0.89579619]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20063422 0.25534437 0.1142547  0.19586536 0.82670073 0.77925011
  0.90132089 0.83066858 0.52248554 0.4981274  0.56594796 0.52512712
  0.89984113 0.87322203 0.94287265 0.90232388]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20145055 0.24904023 0.12477098 0.22135232 0.81145646 0.76699985
  0.88324262 0.79290322 0.50458282 0.48264528 0.5438593  0.49544915
  0.89945557 0.87620054 0.93762204 0.88984452]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.22243014 0.25077898 0.10946402 0.24122373 0.79833943 0.77264832
  0.90079326 0.78130956 0.509984   0.49832092 0.56547831 0.50184309
  0.88948948 0.87625179 0.94527552 0.88053137]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.14634537 0.16237325 0.0909225  0.17625808 0.76061761 0.73438693
  0.85122805 0.71167388 0.6074141  0.59887587 0.6388446  0.59127662
  0.92683485 0.9188662  0.95455005 0.9119917 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18231083 0.19944033 0.08708556 0.19704759 0.7763286  0.75531495
  0.8932229  0.7582501  0.59059334 0.58258301 0.64016422 0.58361396
  0.9089011  0.90055149 0.95646475 0.90171014]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18585871 0.20717509 0.07965954 0.19482778 0.87847016 0.86452409
  0.9478739  0.87259869 0.47397367 0.46570582 0.52315681 0.47009989
  0.9074248  0.89737459 0.960174   0.90323885]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.2397551  0.27221934 0.1144649  0.25747614 0.82629964 0.80272494
  0.91706267 0.81340867 0.45910298 0.44648115 0.51995211 0.45188654
  0.88094757 0.86609002 0.94278637 0.87260513]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19291366 0.21337861 0.09054288 0.20765301 0.80410193 0.78332611
  0.90816134 0.78914014 0.52422585 0.51457795 0.57853126 0.51745231
  0.90362606 0.89374082 0.95472856 0.89649421]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19933124 0.22654027 0.09463394 0.20868431 0.74144375 0.70616944
  0.87732695 0.72932884 0.54588471 0.53241523 0.60247333 0.5417763
  0.90038336 0.88697889 0.9526868  0.89585027]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19814443 0.22177679 0.09476257 0.20847993 0.78479298 0.75907025
  0.89707533 0.77351462 0.52727136 0.51604573 0.58134507 0.52284191
  0.90105212 0.88957569 0.95261872 0.89611093]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19202826 0.21245421 0.10730555 0.22059457 0.72495727 0.69556351
  0.84618629 0.68389667 0.59521742 0.58565857 0.63904953 0.5818753
  0.90406876 0.89408228 0.94635099 0.89011398]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.14370801 0.15430835 0.07326883 0.1626468  0.78794791 0.77220135
  0.89187422 0.75988944 0.60399629 0.59861868 0.64400268 0.59429975
  0.92816107 0.92291374 0.96336558 0.91875961]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.16416954 0.18893867 0.10167093 0.19175588 0.8491169  0.8263543
  0.90655756 0.82376513 0.54724051 0.53519872 0.57925369 0.53373848
  0.91800188 0.90586647 0.94916453 0.90441636]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18057143 0.19324309 0.0839608  0.19415177 0.83618001 0.82468974
  0.92386108 0.82386443 0.51835217 0.51245157 0.56959323 0.51176163
  0.90984239 0.9036803  0.9580196  0.90323728]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.14546311 0.15788017 0.09147466 0.17847474 0.73489068 0.71222063
  0.83331288 0.67467772 0.63379211 0.62713483 0.66369287 0.61613486
  0.92728728 0.92110896 0.95426267 0.91081545]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.17499843 0.18889151 0.09001267 0.19844676 0.85516731 0.84345767
  0.92541871 0.83553866 0.50396878 0.49780739 0.54776434 0.49279988
  0.91263265 0.905841   0.95499366 0.90114638]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.12780848 0.14051471 0.06524986 0.14064991 0.85099125 0.83615811
  0.9238893  0.83600071 0.5656227  0.55865394 0.60255582 0.55850844
  0.93613344 0.9298332  0.96737884 0.92974296]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.15429199 0.17748746 0.08050661 0.16568725 0.76807991 0.73317948
  0.8789792  0.75091859 0.60128468 0.58958995 0.64278417 0.59577335
  0.92289168 0.9116247  0.95994534 0.91746865]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.16957614 0.18340801 0.08453492 0.18946376 0.84977737 0.83750151
  0.92510808 0.83213615 0.51524003 0.5088988  0.55917146 0.50562412
  0.91531743 0.90862425 0.9577363  0.90554733]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.19971115 0.18397711 0.10987815 0.2666195  0.92681777 0.93258329
  0.95981442 0.90229927 0.42499905 0.43161117 0.45794217 0.40667311
  0.90224301 0.91018472 0.94520022 0.87505888]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31099843 0.37033753 0.15361858 0.35444041 0.91330952 0.89678094
  0.95730169 0.90121245 0.3464669  0.33540273 0.39416764 0.33788969
  0.85919466 0.84105394 0.92478698 0.84516908]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.25258713 0.29679133 0.13145659 0.30327469 0.92344075 0.91003371
  0.96019306 0.90806749 0.39038763 0.38154455 0.42351766 0.38115165
  0.88575542 0.8712657  0.93574373 0.86959738]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.26745997 0.27670927 0.12395527 0.32101118 0.88209146 0.87798415
  0.94557612 0.85845025 0.39731868 0.39509563 0.45241655 0.38246847
  0.8722832  0.86916128 0.93826707 0.8512286 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.33736578 0.37843387 0.16937417 0.40589539 0.87102415 0.85534655
  0.93532137 0.84484959 0.3661979  0.35731678 0.41944912 0.35213718
  0.84687755 0.83339873 0.91660047 0.82472386]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.32167975 0.36709271 0.14142698 0.35439325 0.89927782 0.88506604
  0.95574998 0.88904241 0.37280525 0.36435112 0.42537442 0.36724165
  0.85269356 0.837013   0.92986252 0.84269113]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.33014129 0.38898269 0.14096893 0.34115927 0.83229454 0.80230556
  0.92840971 0.82661218 0.38981876 0.37648412 0.45864125 0.3872152
  0.84629262 0.82634722 0.92977531 0.84233175]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40244898 0.43738779 0.15883593 0.4612209  0.88141858 0.87108213
  0.9532127  0.86405694 0.3277751  0.32209755 0.39201948 0.31892446
  0.82647159 0.81559182 0.9214517  0.80951972]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.24029513 0.26810986 0.11052443 0.26587118 0.92932168 0.92113877
  0.96757295 0.92179706 0.3906273  0.38292366 0.43584296 0.38345821
  0.88265557 0.87058215 0.94482061 0.87209766]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.26307064 0.28654436 0.12878988 0.30867959 0.90067362 0.89184344
  0.9513873  0.88348902 0.42389555 0.41823676 0.46718969 0.41287395
  0.87532936 0.8669792  0.93581965 0.85813768]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31372057 0.31825685 0.14591961 0.38122278 0.86859098 0.86670213
  0.93896313 0.8403291  0.37058862 0.37009041 0.43238439 0.35424041
  0.85117991 0.84979484 0.92719832 0.82655222]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.37933752 0.43358644 0.16224619 0.43106164 0.89177555 0.8762756
  0.95372729 0.87699611 0.3273419  0.31824151 0.38908253 0.31995168
  0.83043171 0.81402129 0.92043176 0.81617413]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31475039 0.367099   0.15569548 0.35426433 0.87033799 0.84880686
  0.93592366 0.85409242 0.36767791 0.35609372 0.42598451 0.35892727
  0.85091366 0.83288969 0.92290522 0.83737144]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.24083516 0.28002327 0.12249015 0.26031536 0.90259249 0.88673556
  0.95061262 0.89470706 0.40303915 0.3920009  0.4482001  0.39980452
  0.88169984 0.86714962 0.93888293 0.87463409]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.24422292 0.29258124 0.1086295  0.24587401 0.9042908  0.88538085
  0.95749204 0.90367836 0.40669232 0.39416812 0.46005162 0.40522042
  0.88336672 0.86562468 0.94583584 0.88226603]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.44173626 0.4843214  0.13425821 0.4659718  0.85743605 0.84369877
  0.95670389 0.84961942 0.31527904 0.30875379 0.40478577 0.31173768
  0.80683548 0.79435489 0.9333302  0.79985851]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.29302041 0.33627631 0.16004066 0.34921159 0.89650455 0.88125437
  0.94351511 0.87668611 0.35943626 0.34907423 0.40640999 0.34670394
  0.86225338 0.84655033 0.92089075 0.84295021]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.29106122 0.33278624 0.13496725 0.3219513  0.88206286 0.86509625
  0.94526938 0.86948881 0.40065344 0.39162113 0.45648396 0.39295328
  0.86421633 0.85064975 0.93285521 0.85367134]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.30729356 0.35103838 0.16581645 0.35583015 0.83105689 0.80697117
  0.90895062 0.80433582 0.39914468 0.38693156 0.45474803 0.38638087
  0.85249451 0.8351095  0.91766025 0.83406436]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.28618524 0.34384128 0.1743876  0.33480797 0.85545302 0.82615508
  0.91198698 0.83072364 0.41074111 0.39602913 0.4549164  0.39656767
  0.86192214 0.84042101 0.91337468 0.84227389]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.3471617  0.38095553 0.12180308 0.36545772 0.85096534 0.83647352
  0.94781275 0.84312455 0.37983387 0.37238008 0.4567677  0.37605656
  0.84035196 0.82924775 0.93932811 0.83384238]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.36933438 0.39815121 0.14009989 0.40998601 0.87799462 0.86855974
  0.9537504  0.86465267 0.33370658 0.32811775 0.40635028 0.32600262
  0.83281476 0.82335141 0.93005547 0.81936204]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.23762323 0.25078212 0.11710652 0.27727208 0.74454454 0.7303884
  0.87425314 0.70190847 0.53362168 0.52865554 0.59260427 0.51735106
  0.881746   0.87582009 0.94146933 0.86289204]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.2215887  0.21739377 0.11523354 0.27139556 0.77268856 0.77701222
  0.88197075 0.7216223  0.52189365 0.52446347 0.57520066 0.50017631
  0.88960126 0.89205018 0.94239452 0.86561902]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.21291366 0.22376708 0.08327059 0.23002405 0.83099453 0.82241616
  0.93387489 0.81745056 0.50057891 0.49678272 0.56387999 0.49345585
  0.89488823 0.89048971 0.95836471 0.88695373]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.23987441 0.22383311 0.13071305 0.31294314 0.76980535 0.78521503
  0.87466676 0.69971018 0.50334334 0.51049387 0.55530758 0.47552864
  0.88111397 0.88911349 0.93467359 0.84790894]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.16823234 0.16350516 0.0745614  0.19613577 0.89435394 0.89732981
  0.95328129 0.87684    0.46495731 0.46779408 0.50890272 0.45332737
  0.91612119 0.91865868 0.9627193  0.90269805]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.21813815 0.24459432 0.09208016 0.22620069 0.89424019 0.88140092
  0.95534926 0.89031963 0.42075315 0.41230664 0.47402041 0.41848839
  0.89244176 0.88088352 0.95396745 0.88930686]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.23518995 0.26557563 0.10234859 0.24698392 0.89698872 0.88370909
  0.95517218 0.8918503  0.40552651 0.39558592 0.46321139 0.40188184
  0.88398367 0.87059661 0.94883323 0.87904353]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.21710832 0.24344668 0.09462453 0.22970963 0.88868656 0.87518294
  0.95147387 0.8822261  0.4198194  0.41047898 0.4758776  0.41520391
  0.8929416  0.88137433 0.95269527 0.88727696]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,[0 0 0 ... 1 1 1]
