image,label,orb_0,orb_1,orb_2,orb_3,orb_4,orb_5,orb_6,orb_7,orb_8,orb_9,orb_10,orb_11,orb_12,orb_13,orb_14,orb_15,orb_16,orb_17,orb_18,orb_19,orb_20,orb_21,orb_22,orb_23,orb_24,orb_25,orb_26,orb_27,orb_28,orb_29,orb_30,orb_31
SOB_M_DC-14-11951-40-012,1,117.678,134.808,127.43,103.684,124.82,126.908,121.576,128.542,132.59,138.866,136.016,114.168,130.038,136.268,113.304,105.766,116.68,134.304,132.14,111.18,127.038,129.854,143.38,89.58,134.38,138.89,96.69,113.078,126.536,122.904,119.59,137.84
SOB_M_DC-14-11951-40-013,1,114.22,131.188,130.308,120.2,133.086,129.97,117.944,123.462,125.278,129.356,134.31,111.37,140.656,131.026,114.596,115.912,125.114,133.574,138.866,112.73,124.342,125.778,143.036,114.512,143.774,148.478,98.996,117.886,131.234,132.314,121.88,123.318
SOB_M_DC-14-11951-40-014,1,119.986,131.668,129.61,117.366,124.822,126.424,124.934,132.292,125.942,131.682,139.806,111.484,131.97,135.146,116.778,113.266,127.738,137.272,134.124,130.382,129.128,131.002,133.166,115.662,142.28,145.674,108.802,120.858,125.072,130.924,123.312,129.61
SOB_M_DC-14-11951-40-015,1,115.52,134.118,126.57,119.646,124.642,132.214,119.644,134.222,136.586,136.954,135.658,97.806,137.604,132.366,108.75,106.91,124.2,137.778,134.428,106.822,116.03,130.536,135.578,101.276,146.75,152.944,89.994,110.06,131.746,129.204,119.104,123.164
SOB_M_DC-14-11951-40-016,1,110.204,131.73,132.804,122.17,126.41,140.516,128.934,134.366,133.3,124.94,140.392,111.374,126.472,133.874,116.876,111.092,131.036,136.552,136.26,117.846,128.768,134.956,133.508,115.554,145.938,153.238,102.518,121.318,131.108,129.496,121.26,139.628
SOB_M_DC-14-11951-40-017,1,118.27,134.956,128.66,111.224,127.352,136.564,128.732,129.964,128.154,130.146,147.224,108.122,130.01,127.314,108.848,101.216,123.686,133.812,133.31,116.518,128.87,133.524,146.818,99.076,142.106,140.826,108.044,121.342,128.026,124.802,127.698,135.894
SOB_M_DC-14-11951-40-018,1,114.228,136.444,122.744,104.978,121.348,127.508,116.576,123.506,130.762,133.262,138.864,98.726,137.052,126.87,105.78,114.966,125.602,135.388,128.648,111.414,118.384,124.572,147.838,86.318,141.066,149.672,95.922,104.744,128.764,121.11,125.178,120.37
SOB_M_DC-14-11951-40-019,1,114.512,131.244,124.902,127.16,129.272,128.264,118.876,134.054,133.266,121.808,139.904,106.48,142.776,138.016,107.194,112.798,131.256,135.6,129.964,114.888,117.858,126.956,134.566,105.502,143.34,148.632,113.44,111.488,131.468,126.734,132.81,115.162
SOB_M_DC-14-11951-40-020,1,117.626,123.458,131.056,139.822,128.966,131.28,128.74,133.388,123.606,135.652,134.876,103.276,134.044,128.59,110.69,107.522,128.876,137.418,118.072,121.772,120.728,128.54,132.376,125.35,143.634,142.58,126.506,109.062,129.842,140.406,129.81,129.582
SOB_M_DC-14-11951-40-021,1,124.566,125.852,124.992,125.568,133.792,125.772,116.68,127.004,126.404,123.678,131.528,93.626,141.512,122.62,106.88,109.724,124.168,132.896,115.238,103.86,113.416,137.21,135.636,94.486,152.95,162.15,100.538,101.476,130.92,126.95,124.116,112.396
SOB_M_DC-14-11951-40-022,1,112.416,127.978,139.578,143.738,126.308,125.788,115.772,132.15,125.464,128.92,140.14,106.564,128.48,132.656,113.226,115.636,130.484,141.646,119.716,114.594,115.594,124.212,135.696,130.342,140.764,145.442,122.7,113.974,131.23,134.02,122.974,119.708
SOB_M_DC-14-11951-40-023,1,117.85,127.064,122.864,143.866,123.952,133.048,131.092,121.4,119.584,121.86,133.09,111.676,135.53,124.264,114.182,116.346,133.546,126.844,120.814,122.954,125.646,122.71,127.368,130.708,135.838,140.062,132.73,116.428,122.944,127.982,126.096,130.364
SOB_M_DC-14-11951-40-024,1,118.832,126.994,128.64,179.554,130.714,130.562,117.816,126.932,117.692,127.504,134.718,94.156,146.304,129.148,114.17,121.018,141.926,128.502,97.506,113.552,110.604,124.17,134.282,141.52,153.418,148.82,122.712,108.876,118.992,123.572,130.538,106.778
SOB_M_DC-14-11951-40-025,1,118.16,134.006,118.43,174.928,119.56,131.452,127.39,135.254,119.446,116.844,132.902,97.06,143.158,133.614,109.674,113.274,138.942,132.068,101.004,115.548,110.41,129.054,128.382,134.962,152.004,147.676,126.092,106.168,110.106,118.036,129.74,115.926
SOB_M_DC-14-11951-40-026,1,116.68,132.558,118.43,162.646,126.074,139.41,119.01,130.374,125.746,112.78,145.448,96.81,138.854,135.08,109.66,109.55,141.038,138.168,109.42,115.63,107.298,123.244,130.578,133.542,151.1,150.194,124.396,106.754,114.056,113.548,131.052,111.226
SOB_M_DC-14-11951-40-027,1,116.196,121.95,132.574,167.908,122.374,126.794,121.308,123.216,125.154,131.436,136.668,95.496,139.802,140.59,110.64,115.874,143.61,132.21,105.182,111.524,108.424,127.062,131.972,131.306,151.756,158.318,122.986,102.168,120.144,123.944,121.412,113.724
SOB_M_DC-14-12312-40-001,1,103.446,123.204,117.272,164.798,131.04,139.322,135.456,131.47,117.92,112.178,145.344,97.776,134.694,137.738,111.702,105.81,148.902,125.508,104.638,116.478,106.06,123.316,111.47,142.596,139.508,144.624,122.202,114.316,126.24,116.418,129.162,128.028
SOB_M_DC-14-12312-40-002,1,107.452,120.68,121.39,161.64,126.454,137.922,137.684,129.46,127.008,112.448,148.598,93.71,135.45,134.066,110.806,107.826,144.712,132.924,105.54,118.228,109.58,125.824,114.104,137.468,141.692,147.0,121.808,113.632,120.164,119.408,128.92,129.642
SOB_M_DC-14-12312-40-003,1,112.232,124.048,111.27,178.95,116.068,144.07,123.278,129.334,123.11,103.23,147.228,91.578,143.43,135.49,109.644,121.502,151.99,129.118,92.152,118.36,111.132,126.048,112.034,147.146,152.012,153.35,131.744,100.584,107.42,115.368,127.464,120.42
SOB_M_DC-14-12312-40-004,1,105.518,127.638,114.11,161.756,128.486,145.938,131.788,132.784,127.604,106.366,141.738,104.33,129.932,142.428,117.612,124.246,150.018,133.06,109.49,129.282,118.578,123.282,112.57,151.686,136.88,142.196,136.318,119.202,106.468,114.134,127.216,126.646
SOB_M_DC-14-12312-40-005,1,104.368,121.11,117.402,170.028,122.286,134.742,130.918,134.056,118.468,111.358,142.866,102.87,130.664,132.682,115.666,122.726,143.626,131.486,96.55,124.54,113.416,135.636,106.972,147.558,138.056,145.082,129.644,98.984,119.24,120.738,127.46,123.014
SOB_M_DC-14-12312-40-006,1,106.658,133.472,126.316,161.8,128.682,142.624,140.174,142.146,122.808,119.16,146.356,108.818,130.852,149.446,119.346,114.652,151.922,146.168,121.058,132.218,129.896,129.778,117.376,161.68,146.248,148.98,141.254,128.274,114.096,126.618,131.416,135.542
SOB_M_DC-14-12312-40-007,1,106.408,122.816,108.304,176.646,129.076,143.3,125.13,133.49,115.326,106.144,138.604,87.874,145.18,136.498,105.246,110.63,151.724,127.9,92.46,115.958,103.712,124.688,112.534,148.016,159.982,152.95,134.686,107.904,123.116,116.036,126.998,118.132
SOB_M_DC-14-12312-40-008,1,107.956,129.164,125.0,173.618,127.278,124.56,121.106,133.848,128.25,116.662,145.588,104.032,135.198,140.028,114.98,119.952,145.222,138.926,99.118,123.368,111.014,128.378,122.582,143.594,151.234,157.848,129.054,111.246,117.75,126.726,129.518,118.012
SOB_M_DC-14-12312-40-009,1,110.1,124.502,123.876,170.25,122.474,127.164,134.738,135.354,113.23,114.34,139.192,104.82,131.338,134.364,111.146,115.73,148.27,130.408,101.428,137.912,121.294,130.23,112.562,148.51,147.63,145.966,141.936,114.53,112.76,128.386,130.81,128.922
SOB_M_DC-14-12312-40-010,1,108.948,126.06,110.528,175.008,123.746,142.814,128.694,135.3,117.732,106.576,149.042,91.596,137.984,141.606,105.62,117.196,157.188,128.274,103.63,121.328,112.302,123.792,107.41,158.102,145.412,156.286,127.09,104.88,108.454,113.93,127.062,123.612
SOB_M_DC-14-12312-40-011,1,110.136,121.336,123.5,166.056,127.834,140.892,128.792,130.922,127.26,120.224,139.782,105.422,132.984,138.708,118.504,116.528,147.702,125.948,106.632,121.138,113.198,127.412,119.924,146.258,141.308,143.49,128.246,114.042,114.34,124.356,120.11,127.622
SOB_M_DC-14-12312-40-012,1,117.13,111.822,108.992,182.44,119.338,137.226,130.5,134.714,123.652,101.778,161.59,84.95,127.33,137.734,107.808,117.848,157.582,139.636,81.868,130.87,105.628,133.47,104.68,147.702,153.284,161.84,142.886,94.696,107.818,121.65,133.45,117.784
SOB_M_DC-14-12312-40-013,1,106.94,122.616,120.354,176.966,126.024,145.422,135.65,140.168,113.994,109.122,141.278,90.816,130.248,143.66,113.198,112.632,151.336,130.728,96.824,125.832,107.612,123.832,111.51,152.812,141.922,142.93,131.356,109.624,123.002,121.202,132.828,132.932
SOB_M_DC-14-12312-40-014,1,114.772,117.98,122.948,162.05,118.82,135.71,137.178,133.996,117.676,112.532,144.766,101.504,126.568,134.836,115.752,112.946,149.158,134.644,108.558,137.384,124.76,129.58,110.176,153.91,144.654,144.31,132.448,116.874,117.85,121.906,130.34,135.942
SOB_M_DC-14-12312-40-015,1,108.93,124.87,126.282,169.654,135.47,144.246,140.824,139.864,124.102,116.338,148.908,107.916,126.42,144.294,120.128,114.942,150.992,133.046,107.79,130.484,119.108,134.014,110.798,164.434,141.036,142.598,138.942,116.712,119.532,126.27,131.58,138.588
SOB_M_DC-14-12312-40-016,1,107.734,129.078,123.13,159.9,123.964,137.18,133.276,132.25,124.832,110.68,140.72,103.988,138.398,135.232,119.108,115.498,145.802,133.398,110.948,126.678,114.854,133.216,109.752,141.062,149.43,153.08,132.602,111.304,115.828,126.146,129.38,122.67
SOB_M_DC-14-12312-40-017,1,119.986,118.32,126.244,151.098,122.666,133.338,126.838,125.554,128.576,121.778,151.318,105.54,129.762,133.944,115.374,122.568,144.854,138.396,123.766,123.162,113.832,125.432,122.812,148.99,139.22,148.448,126.656,115.628,119.704,120.674,120.978,130.898
SOB_M_DC-14-12312-40-018,1,117.912,122.562,129.282,156.12,123.108,132.844,135.98,129.53,122.922,123.162,146.27,113.34,127.794,140.788,121.292,123.83,142.324,140.376,120.27,127.314,130.098,125.074,124.864,158.932,140.25,140.554,129.532,120.562,115.748,126.93,129.008,132.264
SOB_M_DC-14-12312-40-019,1,114.366,122.348,124.388,161.316,123.308,137.228,151.69,138.796,113.546,115.876,138.682,116.254,122.36,138.094,123.688,127.276,153.448,138.362,121.028,138.93,137.806,135.89,115.178,177.884,128.146,134.346,143.996,133.622,115.136,128.006,137.246,144.452
SOB_M_DC-14-12312-40-020,1,116.624,125.234,122.316,175.482,123.048,126.77,123.414,126.176,117.308,112.718,141.724,104.528,144.192,132.306,115.09,119.648,145.318,129.494,98.762,116.494,114.546,132.114,118.04,136.788,153.272,153.996,132.108,106.174,112.9,122.258,129.078,114.402
SOB_M_DC-14-12312-40-021,1,114.416,131.742,121.1,164.708,130.382,132.092,135.58,134.56,119.502,113.944,142.644,109.558,135.146,136.724,120.512,116.454,144.046,127.754,104.45,126.492,120.222,133.184,118.78,152.296,139.834,143.53,130.66,119.346,117.51,124.8,132.256,126.016
SOB_M_DC-14-12312-40-022,1,113.448,124.472,127.652,158.676,127.36,134.046,131.588,127.846,123.248,120.068,139.306,102.25,142.674,133.814,116.676,115.604,145.924,131.776,111.446,127.66,117.062,129.818,125.056,141.048,146.936,146.58,131.054,117.168,121.162,124.574,129.412,125.858
SOB_M_DC-14-12312-40-023,1,108.334,120.474,126.182,169.464,121.264,137.838,141.206,127.496,119.442,118.896,146.286,106.598,132.624,135.562,117.654,119.46,150.364,137.08,100.878,132.27,128.656,139.712,109.566,152.114,142.506,146.61,141.398,118.8,119.73,131.23,129.772,133.624
SOB_M_DC-14-12312-40-024,1,106.742,121.834,119.758,159.746,128.63,137.086,128.568,127.292,119.214,110.702,137.592,98.878,131.404,131.304,109.472,118.39,142.726,131.232,109.05,113.954,117.212,125.454,115.518,136.634,140.8,150.91,120.156,109.872,122.846,134.35,125.978,137.278
SOB_M_DC-14-12312-40-025,1,106.596,126.724,128.054,142.824,123.616,136.018,129.5,127.276,126.258,117.028,130.962,117.528,139.67,137.858,119.678,116.594,144.622,124.15,114.13,125.958,130.068,133.528,116.07,144.244,139.114,139.916,128.3,127.346,122.056,127.642,121.71,133.472
SOB_M_DC-14-12312-40-026,1,103.646,118.316,121.416,153.706,130.652,138.782,135.838,131.578,123.266,120.948,140.148,121.796,130.318,136.014,123.528,121.482,146.656,130.14,114.584,124.73,130.812,129.424,109.566,143.278,133.824,145.046,130.58,118.854,121.864,132.298,127.796,135.488
SOB_M_DC-14-12312-40-027,1,112.28,121.448,126.684,154.246,120.456,125.648,129.052,127.61,123.154,123.664,146.75,101.152,134.516,131.976,113.776,114.882,144.686,140.004,113.952,124.948,120.62,123.536,126.768,129.93,148.944,152.208,127.266,112.842,123.782,131.15,121.218,122.852
SOB_M_DC-14-12312-40-028,1,115.28,130.968,134.448,134.036,131.314,134.208,138.046,133.022,129.18,125.124,136.52,126.568,136.796,135.35,125.678,109.138,131.244,137.266,131.684,126.918,134.702,132.306,127.044,142.934,137.418,139.682,125.43,131.616,123.71,135.33,132.506,142.698
SOB_M_DC-14-12312-40-029,1,109.884,127.268,117.464,148.714,123.576,142.93,130.736,134.25,125.298,109.932,146.612,109.706,133.59,134.846,114.812,116.948,146.072,131.53,114.532,128.698,124.224,131.052,115.912,141.638,138.042,145.21,127.462,118.356,120.384,123.728,135.222,130.86
SOB_M_DC-14-12312-40-030,1,107.626,116.536,118.174,166.938,118.112,133.958,127.06,127.464,120.07,116.294,145.532,94.374,134.96,128.44,114.17,118.598,148.478,134.154,101.238,122.704,108.02,129.17,121.662,137.81,143.906,151.796,128.114,103.558,114.76,121.566,122.69,119.9
SOB_M_DC-14-12312-40-031,1,116.026,125.36,127.64,137.658,123.756,130.198,125.844,124.208,123.938,121.374,135.514,105.458,133.61,130.968,123.344,122.286,128.058,131.518,110.33,119.458,120.638,134.804,129.798,124.188,137.676,147.68,122.946,109.97,123.0,130.598,128.444,123.976
SOB_M_DC-14-12312-40-032,1,95.756,125.192,124.518,164.448,133.936,128.974,153.05,133.692,107.996,116.29,139.848,116.304,125.722,128.686,127.568,109.142,151.61,129.418,111.918,145.272,132.42,126.822,104.682,178.042,131.598,129.63,154.066,143.846,112.108,125.568,131.002,137.424
SOB_M_DC-14-13412-40-001,1,93.4,123.594,121.584,168.886,131.002,148.318,156.864,136.076,120.868,101.924,147.55,101.308,135.138,145.728,118.604,107.582,166.476,127.438,107.822,132.022,125.22,125.778,106.488,171.19,132.69,136.356,139.142,133.068,117.77,118.952,130.862,140.242
SOB_M_DC-14-13412-40-002,1,96.712,131.472,120.098,168.582,130.994,144.054,155.516,140.804,122.258,101.066,143.55,108.13,124.004,138.006,118.264,111.096,155.998,127.61,103.51,142.02,126.366,128.032,103.152,176.77,135.564,132.256,140.19,126.394,114.512,115.566,136.744,146.482
SOB_M_DC-14-13412-40-003,1,94.896,127.29,113.828,173.54,124.496,148.44,157.72,132.768,122.066,97.156,155.632,117.214,129.78,138.204,119.558,117.806,162.826,135.23,104.936,145.994,137.522,135.964,89.472,174.518,133.378,132.972,146.902,131.016,107.208,120.552,132.224,141.996
SOB_M_DC-14-13412-40-004,1,86.898,122.13,118.758,167.056,123.392,140.156,148.408,133.97,116.196,107.744,135.96,114.634,120.402,139.678,124.83,124.164,153.348,126.596,101.9,141.046,132.352,132.904,94.086,177.86,119.544,126.196,142.894,128.114,104.13,123.448,131.356,139.182
SOB_M_DC-14-13412-40-005,1,110.74,124.338,125.74,158.01,127.592,133.524,136.792,135.464,122.018,119.856,140.322,114.484,130.2,131.404,118.612,115.54,148.408,129.556,115.198,127.38,127.886,128.924,106.25,161.582,136.6,137.682,132.178,126.642,118.162,122.946,131.686,132.156
SOB_M_DC-14-13412-40-006,1,100.292,125.036,121.828,170.276,125.966,136.258,148.008,133.306,111.948,114.17,133.708,113.526,131.656,135.558,121.392,114.75,154.27,128.432,104.286,135.006,133.364,119.602,111.012,171.924,137.308,138.138,146.402,136.904,111.746,127.574,129.904,143.946
SOB_M_DC-14-13412-40-007,1,100.4681724845996,117.64887063655031,117.46406570841889,177.21971252566735,126.82546201232032,139.04722792607802,141.11088295687884,142.54620123203284,111.4599589322382,103.61806981519508,141.82751540041068,101.8624229979466,119.6447638603696,136.98973305954826,118.7987679671458,118.42915811088297,154.91786447638603,131.5441478439425,101.94455852156058,135.5030800821355,117.01026694045174,120.70841889117042,95.38809034907598,176.1581108829569,133.86036960985626,133.1806981519507,158.0,120.78644763860368,112.66735112936344,119.9034907597536,131.8911704312115,133.88501026694044
SOB_M_DC-14-13412-40-008,1,105.52980132450332,118.6710816777042,123.8167770419426,168.20088300220752,127.19867549668874,125.78807947019868,150.36423841059602,131.82781456953643,103.83885209713024,115.7373068432671,140.72185430463577,114.80794701986756,124.62472406181016,133.598233995585,123.3355408388521,112.75717439293598,150.9028697571744,132.4503311258278,104.60044150110376,141.37527593818984,135.0066225165563,124.84547461368652,104.74613686534217,171.6291390728477,128.22737306843268,133.69757174392936,152.10596026490066,132.30684326710818,111.13686534216336,125.69757174392936,131.64459161147903,138.37527593818984
SOB_M_DC-14-13412-40-009,1,106.23809523809524,121.1304347826087,130.02277432712216,174.23395445134577,125.93374741200827,135.32505175983437,144.0207039337474,121.7991718426501,115.82815734989649,111.41614906832298,136.7826086956522,100.04347826086956,122.47412008281572,127.07453416149067,116.14906832298136,110.00828157349896,154.95652173913044,133.54451345755697,102.81987577639752,126.10144927536231,118.55072463768116,122.89648033126294,105.4472049689441,165.40372670807454,132.74741200828157,144.1159420289855,141.36853002070393,123.75776397515529,119.45548654244308,126.0103519668737,129.11387163561076,133.84886128364388
SOB_M_DC-14-13412-40-010,1,107.6411889596603,117.74097664543524,124.68152866242038,161.9511677282378,117.75796178343948,127.48619957537154,132.57749469214437,131.82165605095545,108.99787685774947,117.57112526539278,133.0891719745223,104.6963906581741,129.61783439490446,124.55626326963906,117.60084925690022,113.4416135881104,137.98726114649682,137.41613588110403,93.8471337579618,128.7791932059448,126.22292993630572,127.94055201698514,111.58811040339702,154.656050955414,138.7876857749469,134.08704883227176,139.447983014862,118.05095541401272,108.6135881104034,127.0615711252654,125.18259023354564,126.7855626326964
SOB_M_DC-14-13412-40-011,1,98.00204081632651,118.62448979591836,127.39183673469388,180.0265306122449,125.52244897959184,136.60408163265305,143.3795918367347,131.08163265306123,110.26530612244898,111.07755102040817,144.4795918367347,115.8408163265306,119.94897959183672,138.78775510204082,129.1734693877551,116.4530612244898,150.8673469387755,135.16326530612244,100.25510204081633,144.3510204081633,133.8877551020408,117.82448979591835,96.45714285714286,184.6877551020408,136.5183673469388,134.37551020408162,153.58163265306123,140.62857142857143,110.99591836734696,130.28775510204082,133.97142857142856,138.39795918367346
SOB_M_DC-14-13412-40-012,1,105.196,126.13,126.94,176.74,124.566,140.354,146.224,140.42,107.524,112.828,133.998,116.46,128.986,136.21,121.574,118.766,157.528,128.728,105.08,146.602,138.458,125.44,102.454,179.414,141.704,134.504,156.774,137.99,113.28,123.158,131.988,139.87
SOB_M_DC-14-13412-40-013,1,103.0725806451613,116.05846774193547,120.10282258064515,156.71774193548387,120.74193548387096,136.44556451612902,149.09677419354838,134.07258064516128,119.06854838709675,109.88709677419357,145.20362903225808,103.20362903225806,125.03629032258064,134.20967741935485,123.1491935483871,113.51209677419357,149.12701612903226,133.95967741935485,107.75,127.62298387096774,131.3790322580645,134.67540322580646,103.37298387096774,159.57459677419354,134.8306451612903,133.09475806451613,135.74193548387098,120.6391129032258,113.54435483870968,125.70564516129032,128.9516129032258,130.83870967741936
SOB_M_DC-14-13412-40-014,1,102.26518218623482,124.39676113360323,128.20242914979758,163.3097165991903,126.06072874493928,129.47368421052633,143.10323886639677,136.67611336032388,115.59919028340082,114.86437246963564,135.58704453441297,106.04858299595142,124.85425101214577,134.8906882591093,121.6336032388664,109.4676113360324,154.54453441295547,131.9068825910931,106.75506072874494,134.748987854251,133.2085020242915,121.05465587044534,106.8582995951417,168.2591093117409,135.18623481781376,132.43927125506073,142.67004048582996,128.8623481781377,115.44534412955466,128.5506072874494,129.8765182186235,134.80769230769232
