image,label,fos_0,fos_1,fos_2,fos_3
SOB_M_LC-14-13412-40-008,1,183.89252819548872,498.0846565716702,0.0,-2.0
SOB_M_LC-14-13412-40-009,1,174.4254918546366,462.715375117853,0.0,-2.0
SOB_M_LC-14-13412-40-010,1,169.9256986215539,522.7424845067931,0.0,-2.0
SOB_M_LC-14-13412-40-011,1,176.34637218045114,567.4387285177185,0.0,-2.0
SOB_M_LC-14-13412-40-012,1,181.29825187969925,500.56022763492786,0.0,-1.9682539682539681
SOB_M_LC-14-13412-40-013,1,179.23129385964913,444.0654057593762,0.0,-2.0
SOB_M_LC-14-13412-40-014,1,178.3175626566416,596.8175320730543,0.0,-2.0
SOB_M_LC-14-13412-40-015,1,181.5490664160401,632.0472213526353,0.0,-1.9864864864864864
SOB_M_LC-14-13412-40-016,1,185.04626879699248,454.50627465928676,0.0,-2.0
SOB_M_LC-14-13412-40-017,1,182.34211152882204,441.73784615904725,0.0,-2.0
SOB_M_LC-14-13412-40-018,1,177.65735275689224,494.9389113043319,0.0,-2.0
SOB_M_LC-14-13412-40-019,1,187.27882205513785,591.6697585442303,0.0,-2.0
SOB_M_LC-14-13412-40-020,1,188.3279605263158,400.24241513963904,0.0,-2.0
SOB_M_LC-14-13412-40-021,1,185.30032268170427,543.0985986948322,0.0,-2.0
SOB_M_LC-14-13412-40-022,1,165.6096992481203,294.6052896837568,0.0,-2.0
SOB_M_LC-14-13412-40-023,1,176.46252506265665,317.7749487075289,0.0,-2.0
SOB_M_LC-14-13412-40-024,1,201.1546835839599,81.38430403616144,0.0,-2.0
SOB_M_LC-14-13412-40-025,1,169.01596804511277,340.161208542493,0.0,-2.0
SOB_M_LC-14-13412-40-026,1,183.72237781954888,376.68176042933726,0.0,-2.0
SOB_M_LC-14-13412-40-027,1,176.3164097744361,502.52641126904797,0.0,-1.9877300613496933
SOB_M_LC-14-13412-40-028,1,180.50269423558896,518.5162271534003,0.0,-2.0
SOB_M_LC-14-13412-40-029,1,192.528593358396,347.4081297798057,0.0,-2.0
SOB_M_LC-14-13412-40-030,1,198.0222775689223,275.231894158603,0.0,-2.0
SOB_M_LC-14-13412-40-031,1,181.62446115288222,479.04259222858286,0.0,-2.0
SOB_M_LC-14-13412-40-032,1,172.28994987468673,382.22231227921856,0.0,-2.0
SOB_M_LC-14-15570-40-001,1,189.25005639097745,737.4104851531752,0.0,-2.0
SOB_M_LC-14-15570-40-002,1,186.6052662907268,848.0451511634562,0.0,-2.0
SOB_M_LC-14-15570-40-003,1,183.57887844611528,911.6456770548435,0.0,-2.0
SOB_M_LC-14-15570-40-004,1,182.16020989974936,789.2887698949708,0.0,-2.0
SOB_M_LC-14-15570-40-005,1,176.2604887218045,805.33092069424,0.0,-2.0
SOB_M_LC-14-15570-40-006,1,181.88593045112782,628.7174557046584,0.0,-2.0
SOB_M_LC-14-15570-40-007,1,188.5012813283208,694.4013949055653,0.0,-2.0
SOB_M_LC-14-15570-40-008,1,189.20495614035087,674.7599521598438,0.0,-2.0
SOB_M_LC-14-15570-40-009,1,191.0916447368421,645.6129310016897,0.0,-2.0
SOB_M_LC-14-15570-40-010,1,188.54147556390978,411.82459928325676,0.0,-2.0
SOB_M_LC-14-15570-40-011,1,188.70265037593984,427.00955760829663,0.0,-2.0
SOB_M_LC-14-15570-40-012,1,183.07062030075187,382.3867354940703,0.0,-2.0
SOB_M_LC-14-15570-40-013,1,180.82740914786967,430.9345994921121,0.0,-2.0
SOB_M_LC-14-15570-40-014,1,179.44079573934837,481.026272384699,0.0,-2.0
SOB_M_LC-14-15570-40-015,1,184.0392073934837,530.7856532391789,0.0,-2.0
SOB_M_LC-14-15570-40-016,1,182.3477662907268,514.6361107711311,0.0,-2.0
SOB_M_LC-14-15570-40-017,1,179.47319862155388,552.2106505459284,0.0,-2.0
SOB_M_LC-14-15570-40-018,1,171.34416979949876,669.3145380669023,0.0,-2.0
SOB_M_LC-14-15570-40-019,1,175.84955827067668,681.1531811665756,0.0,-2.0
SOB_M_LC-14-15570-40-020,1,169.02835213032583,759.6061321370078,0.0,-2.0
SOB_M_LC-14-15570-40-021,1,176.70046679197995,857.7754341607449,0.0,-2.0
SOB_M_LC-14-15570-40-022,1,185.53478383458648,906.5165300135915,0.0,-2.0
SOB_M_LC-14-15570-40-023,1,190.985899122807,759.6544871777124,0.0,-2.0
SOB_M_LC-14-15570-40-024,1,190.46110275689222,783.4578423279723,0.0,-2.0
SOB_M_LC-14-15570-40-025,1,181.36616541353382,753.6406327722226,0.0,-2.0
SOB_M_LC-14-15570-40-026,1,185.49913847117796,674.7262366195077,0.0,-2.0
SOB_M_LC-14-15570-40-027,1,176.10758771929824,563.071118551234,0.0,-2.0
SOB_M_LC-14-15570-40-028,1,175.26486528822056,627.013444701735,0.0,-2.0
SOB_M_LC-14-15570-40-029,1,186.2722493734336,925.9282254374093,0.0,-2.0
SOB_M_LC-14-15570-40-030,1,184.83138157894737,1026.3680627100157,0.0,-2.0
SOB_M_LC-14-15570-40-031,1,191.79828320802005,804.7376005323066,0.0,-2.0
SOB_M_LC-14-15570-40-032,1,194.3047493734336,610.2695992713225,0.0,-1.986013986013986
SOB_M_LC-14-15570-40-033,1,194.64450187969925,594.6730806216626,0.0,-2.0
SOB_M_LC-14-15570-40-034,1,192.79935776942355,560.8398022171656,0.0,-2.0
SOB_M_LC-14-15570-40-035,1,178.08063909774435,512.0131175872787,0.0,-2.0
SOB_M_LC-14-15570-40-036,1,184.64228383458646,451.4204492380655,0.0,-2.0
SOB_M_LC-14-15570-40-037,1,184.82483709273183,599.7231130056404,0.0,-2.0
SOB_M_LC-14-15570-40-038,1,184.683436716792,798.3327462101884,0.0,-2.0
SOB_M_LC-14-15570-40-039,1,185.07609649122807,1236.8471248743717,0.0,-2.0
SOB_M_LC-14-15570-40-040,1,184.22711466165413,1389.7447436445473,0.0,-2.0
SOB_M_LC-14-15570-40-041,1,188.6368984962406,1092.3640110334145,0.0,-2.0
SOB_M_LC-14-15570-40-042,1,185.13627506265664,1247.2469174480416,0.0,-2.0
SOB_M_LC-14-15570-40-043,1,184.82595864661653,1360.7665114545966,0.0,-2.0
SOB_M_LC-14-15570-40-044,1,185.6080357142857,1262.8528009208492,0.0,-2.0
SOB_M_LC-14-15570-40-045,1,191.44630952380953,1079.954353748475,0.0,-2.0
SOB_M_LC-14-15570-40-046,1,187.9516948621554,1078.0758829358795,0.0,-1.983739837398374
SOB_M_LC-14-15570-40-047,1,189.1550156641604,1065.1564445959293,0.0,-2.0
SOB_M_LC-14-15570-40-048,1,181.22484649122808,869.7211151280358,0.0,-2.0
SOB_M_LC-14-15570-40-049,1,194.207343358396,471.4807759636796,0.0,-2.0
SOB_M_LC-14-15570-40-050,1,188.81915726817041,407.1855090683711,0.0,-2.0
SOB_M_LC-14-15570-40-051,1,189.09297619047618,155.44965814676695,0.0,-2.0
SOB_M_LC-14-15570C-40-001,1,179.2958364661654,1952.0481070191909,0.0,-2.0
SOB_M_LC-14-15570C-40-002,1,178.08825187969924,2051.445794260714,0.0,-2.0
SOB_M_LC-14-15570C-40-003,1,178.50093045112783,2043.188943928257,0.0,-1.988950276243094
SOB_M_LC-14-15570C-40-004,1,177.65172619047618,2100.6874101995954,0.0,-2.0
SOB_M_LC-14-15570C-40-005,1,174.75202694235588,2473.3601070160516,0.0,-1.9897435897435898
SOB_M_LC-14-15570C-40-006,1,175.3015977443609,2562.9342271767296,0.0,-2.0
SOB_M_LC-14-15570C-40-007,1,179.0356171679198,2359.9804190422415,0.0,-2.0
SOB_M_LC-14-15570C-40-008,1,174.60502192982457,2580.393777108026,0.0,-2.0
SOB_M_LC-14-15570C-40-009,1,181.60124060150375,2209.4775880006346,0.0,-2.0
SOB_M_LC-14-15570C-40-010,1,181.03850563909774,2268.2207608231797,0.0,-2.0
SOB_M_LC-14-15570C-40-011,1,182.3137687969925,2205.403865314388,0.0,-2.0
SOB_M_LC-14-15570C-40-012,1,187.598593358396,1811.8529917113826,0.0,-2.0
SOB_M_LC-14-15570C-40-013,1,186.95359335839598,1175.287090587576,0.0,-2.0
SOB_M_LC-14-15570C-40-014,1,185.18891917293234,918.7232206777899,0.0,-2.0
SOB_M_LC-14-15570C-40-015,1,181.22342418546367,1046.5088795387198,0.0,-2.0
SOB_M_LC-14-15570C-40-016,1,165.52325501253134,1716.3927101264676,0.0,-2.0
SOB_M_LC-14-15570C-40-017,1,175.54444235588971,2430.8497935017585,0.0,-2.0
SOB_M_LC-14-15570C-40-018,1,186.23526629072683,2075.5093647408694,0.0,-2.0
SOB_M_LC-14-15570C-40-019,1,189.9574373433584,1818.486119410707,0.0,-2.0
SOB_M_LC-14-15570C-40-020,1,185.15586779448623,1511.508670859409,0.0,-2.0
SOB_M_LC-14-15570C-40-021,1,180.4375657894737,848.0007058649131,0.0,-1.9891891891891893
SOB_M_LC-14-15570C-40-022,1,171.36249686716792,1973.7365298154884,0.0,-2.0
SOB_M_LC-14-15570C-40-023,1,181.94007518796994,1766.5667563980955,0.0,-2.0
SOB_M_LC-14-15570C-40-024,1,169.03724937343358,2364.849363140297,0.0,-2.0
SOB_M_LC-14-15570C-40-025,1,176.14326441102756,2295.4634255484316,0.0,-1.9894736842105263
SOB_M_LC-14-15570C-40-026,1,186.25489661654134,1841.5167644457674,0.0,-2.0
SOB_M_LC-14-15570C-40-027,1,174.1900313283208,1404.6566007561198,0.0,-2.0
SOB_M_LC-14-15570C-40-028,1,184.07597744360902,1141.8200586161129,0.0,-1.9885057471264367
SOB_M_LC-14-15570C-40-029,1,176.97723370927318,1718.0362821020965,0.0,-2.0
SOB_M_LC-14-15570C-40-030,1,175.37967105263158,1479.4193343984082,0.0,-2.0
SOB_M_LC-14-15570C-40-031,1,185.165350877193,673.4702198666398,0.0,-2.0
SOB_M_LC-14-16196-40-001,1,176.10554511278195,1871.2407617701278,0.0,-2.0
SOB_M_LC-14-16196-40-002,1,176.36807957393484,1848.6482836225505,0.0,-2.0
SOB_M_LC-14-16196-40-003,1,174.29932644110275,1969.7599846137848,0.0,-2.0
SOB_M_LC-14-16196-40-004,1,175.4808865914787,1604.9307146461554,0.0,-2.0
SOB_M_LC-14-16196-40-005,1,163.66828007518797,1657.2702804277296,0.0,-2.0
SOB_M_LC-14-16196-40-006,1,175.7225626566416,1373.0892423929106,0.0,-2.0
SOB_M_LC-14-16196-40-007,1,163.08069235588974,1709.9660850936766,0.0,-2.0
SOB_M_LC-14-16196-40-008,1,162.09561090225563,1702.5552359653298,0.0,-2.0
SOB_M_LC-14-16196-40-009,1,156.69914160401004,1388.6069485841763,0.0,-2.0
SOB_M_LC-14-16196-40-010,1,158.659335839599,2159.466664302042,0.0,-2.0
SOB_M_LC-14-16196-40-011,1,167.88766290726818,1939.3012181320041,0.0,-2.0
SOB_M_LC-14-16196-40-012,1,174.15931704260652,1876.632234852785,0.0,-2.0
SOB_M_LC-14-16196-40-013,1,182.27903822055137,1346.991090407195,0.0,-2.0
SOB_M_LC-14-16196-40-014,1,173.9194611528822,1269.1500751267165,0.0,-2.0
SOB_M_LC-14-16196-40-015,1,174.4700971177945,1344.1466497987515,0.0,-2.0
SOB_M_LC-14-16196-40-016,1,176.26104636591478,1012.7486248888889,0.0,-2.0
SOB_M_LC-14-16196-40-017,1,184.92123120300752,958.313067942408,0.0,-2.0
SOB_M_LC-14-16196-40-018,1,182.648399122807,762.9344119220352,0.0,-2.0
SOB_M_LC-14-16196-40-019,1,178.10214912280702,691.2338937863042,0.0,-2.0
SOB_M_LC-14-16196-40-020,1,173.94325814536342,934.9365739547109,0.0,-2.0
SOB_M_LC-14-16196-40-021,1,178.0498402255639,1001.6120030023617,0.0,-2.0
SOB_M_LC-14-16196-40-022,1,171.05641917293232,1116.1663508964025,0.0,-2.0
SOB_M_MC-14-10147-40-001,1,198.05278195488722,470.9766102756619,0.0,-1.9800995024875623
SOB_M_MC-14-10147-40-002,1,209.7721553884712,624.8719788036027,0.0,-2.0
SOB_M_MC-14-10147-40-003,1,189.92012844611529,673.1321846067749,0.0,-2.0
SOB_M_MC-14-10147-40-004,1,190.05327067669174,720.3346769585308,0.0,-2.0
SOB_M_MC-14-10147-40-005,1,194.25799812030075,616.2924839225248,0.0,-2.0
SOB_M_MC-14-10147-40-006,1,179.78156015037595,711.1980014897733,0.0,-2.0
SOB_M_MC-14-10147-40-007,1,196.51415726817044,780.8607602286796,0.0,-2.0
SOB_M_MC-14-10147-40-008,1,196.8097180451128,552.0156296167168,0.0,-2.0
SOB_M_MC-14-10147-40-009,1,183.3538596491228,530.1198945377186,0.0,-2.0
SOB_M_MC-14-10147-40-010,1,206.9830419799499,736.8974461762688,0.0,-2.0
SOB_M_MC-14-10147-40-011,1,207.35635338345864,783.6749862445798,0.0,-2.0
SOB_M_MC-14-10147-40-012,1,208.7758239348371,784.170382617986,0.0,-2.0
SOB_M_MC-14-10147-40-013,1,204.82612155388472,560.497363521009,0.0,-2.0
SOB_M_MC-14-10147-40-014,1,185.29041666666666,932.0032677951101,0.0,-2.0
SOB_M_MC-14-10147-40-015,1,201.6185275689223,1033.2115708730623,0.0,-2.0
SOB_M_MC-14-12773-40-001,1,185.80905701754386,598.480247006683,0.0,-2.0
SOB_M_MC-14-12773-40-002,1,188.5260275689223,490.80614653126196,0.0,-2.0
SOB_M_MC-14-12773-40-003,1,178.36412593984963,608.1997360820554,0.0,-2.0
SOB_M_MC-14-12773-40-004,1,168.38584273182957,639.8705446434941,0.0,-2.0
SOB_M_MC-14-12773-40-005,1,172.47140037593985,714.9402699561394,0.0,-2.0
SOB_M_MC-14-12773-40-006,1,184.3271835839599,733.3077097860916,0.0,-2.0
SOB_M_MC-14-12773-40-007,1,178.77145676691728,602.2869141591405,0.0,-2.0
SOB_M_MC-14-12773-40-008,1,181.27145676691728,596.115051624658,0.0,-2.0
SOB_M_MC-14-12773-40-009,1,179.3694611528822,504.5707204200804,0.0,-2.0
SOB_M_MC-14-12773-40-010,1,178.8386372180451,526.1923442520776,0.0,-2.0
SOB_M_MC-14-12773-40-011,1,176.397070802005,819.8605748780357,0.0,-2.0
SOB_M_MC-14-12773-40-012,1,165.3688126566416,769.3223353260927,0.0,-2.0
SOB_M_MC-14-12773-40-013,1,178.65402882205512,551.4252357222767,0.0,-2.0
SOB_M_MC-14-12773-40-014,1,192.30463032581454,383.53253680464275,0.0,-2.0
SOB_M_MC-14-12773-40-015,1,180.77534774436091,460.52449106494635,0.0,-2.0
SOB_M_MC-14-12773-40-016,1,188.40583646616543,275.380875617127,0.0,-2.0
SOB_M_MC-14-12773-40-017,1,188.52380325814536,316.4392295321539,0.0,-2.0
SOB_M_MC-14-12773-40-018,1,172.38238408521303,583.367116023908,0.0,-2.0
SOB_M_MC-14-12773-40-019,1,180.8934147869674,620.9471598390544,0.0,-2.0
SOB_M_MC-14-12773-40-020,1,181.0245394736842,449.33070935219615,0.0,-2.0
SOB_M_MC-14-12773-40-021,1,176.91578007518797,561.5089177963704,0.0,-2.0
SOB_M_MC-14-12773-40-022,1,174.50051691729323,575.3805725204555,0.0,-2.0
SOB_M_MC-14-12773-40-023,1,173.55702067669174,568.4847168068098,0.0,-2.0
SOB_M_MC-14-12773-40-024,1,187.50826441102757,504.0434614378293,0.0,-2.0
SOB_M_MC-14-12773-40-025,1,182.8953790726817,535.4349042769298,0.0,-2.0
SOB_M_MC-14-12773-40-026,1,173.1971522556391,411.0384460158059,0.0,-2.0
SOB_M_MC-14-13413-40-001,1,201.5860087719298,941.217606109702,0.0,-2.0
SOB_M_MC-14-13413-40-002,1,195.7797932330827,1020.6570238217715,0.0,-2.0
SOB_M_MC-14-13413-40-003,1,205.81416353383457,867.7434092505702,0.0,-2.0
SOB_M_MC-14-13413-40-004,1,205.7448245614035,969.4897703358397,0.0,-2.0
SOB_M_MC-14-13413-40-005,1,205.59100563909774,1001.9517877969505,0.0,-2.0
SOB_M_MC-14-13413-40-006,1,205.8814567669173,1167.131734740879,0.0,-2.0
SOB_M_MC-14-13413-40-007,1,200.8150313283208,1062.9376077919273,0.0,-2.0
SOB_M_MC-14-13413-40-008,1,194.72071428571428,1029.696185770709,0.0,-2.0
SOB_M_MC-14-13413-40-009,1,194.4481798245614,1033.5748599622739,0.0,-2.0
SOB_M_MC-14-13413-40-010,1,194.52911654135337,1109.2464400857764,0.0,-2.0
SOB_M_MC-14-13413-40-011,1,185.46707706766918,1139.6966010300562,0.0,-2.0
SOB_M_MC-14-13413-40-012,1,195.92610275689222,1307.0984518336,0.0,-2.0
SOB_M_MC-14-13413-40-013,1,203.86154135338347,1154.600660865667,0.0,-2.0
SOB_M_MC-14-13413-40-014,1,203.9388909774436,1073.296799004393,0.0,-2.0
SOB_M_MC-14-13413-40-015,1,203.52546365914787,1105.0284461385281,0.0,-2.0
SOB_M_MC-14-13413-40-016,1,203.37441102756893,1115.5624470774876,0.0,-2.0
SOB_M_MC-14-13413-40-017,1,206.03453634085213,1129.4739735800404,0.0,-2.0
SOB_M_MC-14-13413-40-018,1,206.99315476190475,1082.8254113384924,0.0,-2.0
SOB_M_MC-14-13413-40-019,1,206.02953007518798,1132.8750909014386,0.0,-2.0
SOB_M_MC-14-13413-40-020,1,205.63124686716793,738.8186361026562,0.0,-2.0
SOB_M_MC-14-13413-40-021,1,205.15418859649122,748.1574489123769,0.0,-2.0
SOB_M_MC-14-13413-40-022,1,211.17700501253134,601.2518232642967,0.0,-2.0
SOB_M_MC-14-13413-40-023,1,208.01618107769423,642.7807843895181,0.0,-2.0
SOB_M_MC-14-13413-40-024,1,197.5340350877193,655.4590401881889,0.0,-2.0
SOB_M_MC-14-13413-40-025,1,203.2205231829574,705.3368969902789,0.0,-2.0
SOB_M_MC-14-13413-40-026,1,208.33108395989976,888.5027810298675,0.0,-2.0
SOB_M_MC-14-13413-40-027,1,208.53576754385966,684.6411331046218,0.0,-2.0
SOB_M_MC-14-13413-40-028,1,186.85872180451128,635.0011652791814,0.0,-2.0
SOB_M_MC-14-13413-40-029,1,194.93298872180452,702.1335462944542,0.0,-2.0
SOB_M_MC-14-13418DE-40-001,1,183.91704887218046,700.6774681046015,0.0,-1.988950276243094
SOB_M_MC-14-13418DE-40-002,1,184.83132518796992,622.7855169187318,0.0,-2.0
SOB_M_MC-14-13418DE-40-003,1,191.13138471177945,424.52426245437704,0.0,-2.0
SOB_M_MC-14-13418DE-40-004,1,180.07901002506264,566.1646028374854,0.0,-2.0
SOB_M_MC-14-13418DE-40-005,1,198.49532894736842,384.1153412635207,0.0,-2.0
SOB_M_MC-14-13418DE-40-006,1,177.80901315789473,358.36872179150276,0.0,-2.0
SOB_M_MC-14-13418DE-40-007,1,159.5262155388471,378.23428142358364,0.0,-2.0
SOB_M_MC-14-13418DE-40-008,1,166.19897869674185,442.19728901858934,0.0,-2.0
SOB_M_MC-14-13418DE-40-009,1,186.84555137844612,809.2349028283332,0.0,-2.0
SOB_M_MC-14-13418DE-40-010,1,193.71792919799498,377.15912840111525,0.0,-2.0
SOB_M_MC-14-13418DE-40-011,1,156.38870300751879,481.0108891563696,0.0,-1.988950276243094
SOB_M_MC-14-13418DE-40-012,1,157.7485620300752,530.7987516471566,0.0,-2.0
SOB_M_MC-14-13418DE-40-013,1,209.58973684210525,801.578145886293,0.0,-2.0
SOB_M_MC-14-13418DE-40-014,1,208.25386904761905,767.4687171041467,0.0,-2.0
SOB_M_MC-14-13418DE-40-015,1,212.77127506265663,649.7574996388216,0.0,-2.0
SOB_M_MC-14-16456-40-001,1,165.35720551378446,2455.707339542775,0.0,-2.0
SOB_M_MC-14-16456-40-002,1,164.58810463659148,2248.45230713371,0.0,-2.0
SOB_M_MC-14-16456-40-003,1,159.07095238095238,2444.0448091143653,0.0,-2.0
SOB_M_MC-14-16456-40-004,1,170.22437969924812,2475.8152090821895,0.0,-2.0
SOB_M_MC-14-16456-40-005,1,163.42016604010024,2147.044213226509,0.0,-2.0
SOB_M_MC-14-16456-40-006,1,164.84521616541355,2121.6885093818496,0.0,-2.0
SOB_M_MC-14-16456-40-007,1,170.05219298245615,2516.6845535124316,0.0,-2.0
SOB_M_MC-14-16456-40-008,1,162.24198934837094,2420.792626778934,0.0,-2.0
SOB_M_MC-14-16456-40-009,1,177.55728383458646,1626.928988978987,0.0,-2.0
SOB_M_MC-14-16456-40-010,1,148.02573621553884,2125.8159750579066,0.0,-1.9885057471264367
SOB_M_MC-14-16456-40-011,1,153.2346522556391,2012.6844853524788,0.0,-2.0
SOB_M_MC-14-16456-40-012,1,153.61410714285714,1587.5474943247452,0.0,-2.0
SOB_M_MC-14-16456-40-013,1,172.68263471177946,2143.5649357083003,0.0,-2.0
SOB_M_MC-14-16456-40-014,1,171.42447055137845,2045.3703222842507,0.0,-2.0
SOB_M_MC-14-16456-40-030,1,189.47875313283208,875.5889392988879,0.0,-2.0
SOB_M_MC-14-16456-40-048,1,192.88555764411026,806.1050427059016,0.0,-2.0
SOB_M_MC-14-16456-40-049,1,186.55361528822056,776.1761311463083,0.0,-1.9863945578231292
SOB_M_MC-14-16456-40-050,1,194.5977537593985,725.3437731739182,0.0,-2.0
SOB_M_MC-14-16456-40-051,1,193.0429104010025,697.0891154818916,0.0,-2.0
SOB_M_MC-14-16456-40-052,1,190.62031328320802,698.9603454607523,0.0,-2.0
SOB_M_MC-14-16456-40-053,1,189.96804824561403,642.5371119907367,0.0,-2.0
SOB_M_MC-14-16456-40-054,1,195.50615288220553,521.8585239874785,0.0,-2.0
SOB_M_MC-14-16456-40-055,1,193.13347117794487,575.6860519537106,0.0,-2.0
SOB_M_MC-14-16456-40-056,1,203.80150062656642,419.23753162668595,0.0,-2.0
SOB_M_MC-14-16456-40-057,1,197.04034147869675,472.3077707932013,0.0,-2.0
SOB_M_MC-14-16456-40-058,1,192.37184837092732,587.8669161363057,0.0,-2.0
SOB_M_MC-14-16456-40-059,1,179.10654761904763,666.1763617123951,0.0,-2.0
SOB_M_MC-14-16456-40-060,1,186.33486215538846,813.2747437167471,0.0,-2.0
SOB_M_MC-14-16456-40-062,1,191.2396052631579,950.3829570562516,0.0,-2.0
SOB_M_MC-14-16456-40-064,1,194.84451441102757,850.831270189358,0.0,-2.0
SOB_M_MC-14-16456-40-065,1,194.16317669172932,845.3474258963334,0.0,-2.0
SOB_M_MC-14-16456-40-066,1,191.82355889724312,876.1317045625061,0.0,-2.0
SOB_M_MC-14-16456-40-067,1,187.52160401002507,850.5595179736524,0.0,-2.0
SOB_M_MC-14-16456-40-068,1,182.00366541353384,979.5170941162429,0.0,-2.0
SOB_M_MC-14-16456-40-069,1,183.97765037593985,901.523344657588,0.0,-2.0
SOB_M_MC-14-16456-40-070,1,187.68630325814536,859.6539853727844,0.0,-2.0
SOB_M_MC-14-16456-40-071,1,188.92963032581454,825.5273485139584,0.0,-2.0
SOB_M_MC-14-16456-40-072,1,185.4152568922306,835.428951201886,0.0,-2.0
SOB_M_MC-14-16456-40-073,1,187.77739974937344,839.9341877233418,0.0,-2.0
SOB_M_MC-14-16456-40-074,1,185.37570488721803,972.5214951883838,0.0,-2.0
SOB_M_MC-14-16456-40-075,1,186.50004072681705,1010.7063885616806,0.0,-2.0
SOB_M_MC-14-16456-40-076,1,186.36445488721805,1014.39768666237,0.0,-1.9866666666666666
SOB_M_MC-14-16456-40-077,1,182.2568515037594,928.7284867980962,0.0,-2.0
SOB_M_MC-14-16456-40-078,1,180.77830200501253,903.8367457874009,0.0,-2.0
SOB_M_MC-14-16456-40-079,1,180.77798558897243,1186.601252195752,0.0,-2.0
SOB_M_MC-14-16456-40-080,1,177.91117794486215,1157.2523741362425,0.0,-2.0
SOB_M_MC-14-18842-40-001,1,175.16212719298247,1170.4341319306996,0.0,-2.0
SOB_M_MC-14-18842-40-002,1,171.61904135338347,1209.0258775392253,0.0,-2.0
SOB_M_MC-14-18842-40-003,1,172.24857142857144,1278.9295817071747,0.0,-2.0
SOB_M_MC-14-18842-40-004,1,179.91861528822056,1265.3388060445327,0.0,-2.0
SOB_M_MC-14-18842-40-005,1,175.71319235588973,1101.5296251017016,0.0,-2.0
SOB_M_MC-14-18842-40-006,1,174.96952380952382,1150.3160784008624,0.0,-1.9850746268656716
SOB_M_MC-14-18842-40-007,1,161.93709586466164,1829.3144166937784,0.0,-2.0
SOB_M_MC-14-18842-40-008,1,144.39458020050125,1887.336620053291,0.0,-2.0
SOB_M_MC-14-18842-40-009,1,159.3984523809524,2122.4097556419597,0.0,-2.0
SOB_M_MC-14-18842-40-010,1,158.55517857142857,1384.7047809263036,0.0,-2.0
SOB_M_MC-14-18842-40-011,1,152.5679573934837,1447.1495337230037,0.0,-2.0
SOB_M_MC-14-18842-40-012,1,157.83648496240602,1880.3298273440323,0.0,-2.0
SOB_M_MC-14-18842-40-013,1,168.25660401002506,1656.0069786761137,0.0,-2.0
SOB_M_MC-14-18842-40-014,1,167.52365914786967,1386.4096075085329,0.0,-2.0
SOB_M_MC-14-18842-40-015,1,165.71343984962405,1513.0282975226794,0.0,-2.0
SOB_M_MC-14-18842D-40-001,1,185.411328320802,2588.4517459668214,0.0,-2.0
SOB_M_MC-14-18842D-40-002,1,221.6952819548872,1310.9691984490603,0.0,-2.0
SOB_M_MC-14-18842D-40-003,1,214.2528477443609,1606.2536382182213,0.0,-2.0
SOB_M_MC-14-18842D-40-004,1,205.05660401002507,1922.131145197291,0.0,-2.0
SOB_M_MC-14-18842D-40-005,1,206.96407894736842,1773.631402953262,0.0,-2.0
SOB_M_MC-14-18842D-40-006,1,206.06217105263158,1807.2827829392781,0.0,-1.990521327014218
SOB_M_MC-14-18842D-40-007,1,208.7195739348371,1760.291933599531,0.0,-2.0
SOB_M_MC-14-18842D-40-008,1,229.39511278195488,699.4020741366083,0.0,-2.0
SOB_M_MC-14-18842D-40-009,1,206.35591478696742,1892.3347447825208,0.0,-2.0
SOB_M_MC-14-18842D-40-010,1,197.56592105263158,2078.8347124983125,0.0,-2.0
SOB_M_MC-14-18842D-40-011,1,197.91339912280702,1627.4388761682808,0.0,-2.0
SOB_M_MC-14-18842D-40-012,1,218.34328007518798,914.6087029909418,0.0,-2.0
SOB_M_MC-14-18842D-40-013,1,208.4201096491228,1711.219549868692,0.0,-2.0
SOB_M_MC-14-18842D-40-014,1,198.72211779448622,1775.946501710233,0.0,-2.0
SOB_M_MC-14-18842D-40-015,1,208.79062969924811,1094.9558729017572,0.0,-2.0
SOB_M_MC-14-18842D-40-016,1,204.5194454887218,1703.1495780009736,0.0,-2.0
SOB_M_MC-14-19979-40-001,1,170.28063909774437,1257.0068508042498,0.0,-2.0
SOB_M_MC-14-19979-40-002,1,170.68672932330827,1194.6860605853074,0.0,-2.0
SOB_M_MC-14-19979-40-003,1,175.20108082706767,1185.5892641786124,0.0,-2.0
SOB_M_MC-14-19979-40-004,1,187.29337719298246,1095.0613983925286,0.0,-2.0
SOB_M_MC-14-19979-40-005,1,188.63920112781955,1021.4176373896822,0.0,-2.0
SOB_M_MC-14-19979-40-006,1,183.64421365914788,848.1316824662678,0.0,-2.0
SOB_M_MC-14-19979-40-007,1,186.29685776942355,889.9562979418563,0.0,-2.0
SOB_M_MC-14-19979-40-008,1,191.06024436090226,840.8092497637929,0.0,-2.0
SOB_M_MC-14-19979-40-009,1,191.81234649122808,781.7816865949329,0.0,-2.0
SOB_M_MC-14-19979-40-010,1,192.5871647869674,694.1992317631385,0.0,-2.0
SOB_M_MC-14-19979-40-011,1,179.9439379699248,744.1604323412687,0.0,-2.0
SOB_M_MC-14-19979-40-012,1,166.99283208020051,452.9603142657956,0.0,-2.0
SOB_M_MC-14-19979-40-013,1,173.4358709273183,715.0411719210208,0.0,-2.0
SOB_M_MC-14-19979-40-014,1,171.01341478696742,1061.5065406936556,0.0,-2.0
